 1.62245117e+08  1.62245117e+08  0.00000000e+00  1.62245117e+08 -1.15581870e-02  1.62245117e+08 -1.13151171e-02 
 1.63496211e+08  1.63496211e+08  0.00000000e+00  1.63496211e+08 -1.15624267e-02  1.63496211e+08 -1.13155939e-02 
 1.64756952e+08  1.64756952e+08  0.00000000e+00  1.64756952e+08 -1.15667321e-02  1.64756952e+08 -1.13160780e-02 
 1.66027415e+08  1.66027415e+08  0.00000000e+00  1.66027415e+08 -1.15711041e-02  1.66027415e+08 -1.13165697e-02 
 1.67307675e+08  1.67307675e+08  0.00000000e+00  1.67307675e+08 -1.15755438e-02  1.67307675e+08 -1.13170690e-02 
 1.68597808e+08  1.68597808e+08  0.00000000e+00  1.68597808e+08 -1.15800523e-02  1.68597808e+08 -1.13175760e-02 
 1.69897888e+08  1.69897888e+08  0.00000000e+00  1.69897888e+08 -1.15846305e-02  1.69897888e+08 -1.13180909e-02 
 1.71207994e+08  1.71207994e+08  0.00000000e+00  1.71207994e+08 -1.15892796e-02  1.71207994e+08 -1.13186137e-02 
 1.72528202e+08  1.72528202e+08  0.00000000e+00  1.72528202e+08 -1.15940007e-02  1.72528202e+08 -1.13191447e-02 
 1.73858590e+08  1.73858590e+08  0.00000000e+00  1.73858590e+08 -1.15987949e-02  1.73858590e+08 -1.13196838e-02 
 1.75199237e+08  1.75199237e+08  0.00000000e+00  1.75199237e+08 -1.16036633e-02  1.75199237e+08 -1.13202313e-02 
 1.76550222e+08  1.76550222e+08  0.00000000e+00  1.76550222e+08 -1.16086070e-02  1.76550222e+08 -1.13207873e-02 
 1.77911625e+08  1.77911625e+08  0.00000000e+00  1.77911625e+08 -1.16136273e-02  1.77911625e+08 -1.13213519e-02 
 1.79283526e+08  1.79283526e+08  0.00000000e+00  1.79283526e+08 -1.16187253e-02  1.79283526e+08 -1.13219253e-02 
 1.80666005e+08  1.80666005e+08  0.00000000e+00  1.80666005e+08 -1.16239022e-02  1.80666005e+08 -1.13225075e-02 
 1.82059145e+08  1.82059145e+08  0.00000000e+00  1.82059145e+08 -1.16291593e-02  1.82059145e+08 -1.13230987e-02 
 1.83463028e+08  1.83463028e+08  0.00000000e+00  1.83463028e+08 -1.16344977e-02  1.83463028e+08 -1.13236991e-02 
 1.84877736e+08  1.84877736e+08  0.00000000e+00  1.84877736e+08 -1.16399188e-02  1.84877736e+08 -1.13243088e-02 
 1.86303354e+08  1.86303354e+08  0.00000000e+00  1.86303354e+08 -1.16454238e-02  1.86303354e+08 -1.13249280e-02 
 1.87739964e+08  1.87739964e+08  0.00000000e+00  1.87739964e+08 -1.16510141e-02  1.87739964e+08 -1.13255567e-02 
 1.89187652e+08  1.89187652e+08  0.00000000e+00  1.89187652e+08 -1.16566908e-02  1.89187652e+08 -1.13261951e-02 
 1.90646504e+08  1.90646504e+08  0.00000000e+00  1.90646504e+08 -1.16624555e-02  1.90646504e+08 -1.13268435e-02 
