 1.57353431e+08  1.57353431e+08  0.00000000e+00  1.57353431e+08  6.35375299e+01  1.57353431e+08  6.38080961e+01  1.57353431e+08  6.20004580e+01 
 1.58567107e+08  1.58567107e+08  0.00000000e+00  1.58567107e+08  6.35375365e+01  1.58567107e+08  6.38081032e+01  1.58567107e+08  6.20004571e+01 
 1.59790144e+08  1.59790144e+08  0.00000000e+00  1.59790144e+08  6.35375433e+01  1.59790144e+08  6.38081104e+01  1.59790144e+08  6.20004562e+01 
 1.61022614e+08  1.61022614e+08  0.00000000e+00  1.61022614e+08  6.35375501e+01  1.61022614e+08  6.38081178e+01  1.61022614e+08  6.20004553e+01 
 1.62264590e+08  1.62264590e+08  0.00000000e+00  1.62264590e+08  6.35375570e+01  1.62264590e+08  6.38081252e+01  1.62264590e+08  6.20004544e+01 
 1.63516146e+08  1.63516146e+08  0.00000000e+00  1.63516146e+08  6.35375640e+01  1.63516146e+08  6.38081328e+01  1.63516146e+08  6.20004535e+01 
 1.64777355e+08  1.64777355e+08  0.00000000e+00  1.64777355e+08  6.35375712e+01  1.64777355e+08  6.38081405e+01  1.64777355e+08  6.20004525e+01 
 1.66048292e+08  1.66048292e+08  0.00000000e+00  1.66048292e+08  6.35375784e+01  1.66048292e+08  6.38081483e+01  1.66048292e+08  6.20004516e+01 
 1.67329032e+08  1.67329032e+08  0.00000000e+00  1.67329032e+08  6.35375858e+01  1.67329032e+08  6.38081562e+01  1.67329032e+08  6.20004506e+01 
 1.68619650e+08  1.68619650e+08  0.00000000e+00  1.68619650e+08  6.35375933e+01  1.68619650e+08  6.38081643e+01  1.68619650e+08  6.20004496e+01 
 1.69920222e+08  1.69920222e+08  0.00000000e+00  1.69920222e+08  6.35376008e+01  1.69920222e+08  6.38081724e+01  1.69920222e+08  6.20004486e+01 
 1.71230827e+08  1.71230827e+08  0.00000000e+00  1.71230827e+08  6.35376085e+01  1.71230827e+08  6.38081808e+01  1.71230827e+08  6.20004476e+01 
 1.72551539e+08  1.72551539e+08  0.00000000e+00  1.72551539e+08  6.35376164e+01  1.72551539e+08  6.38081892e+01  1.72551539e+08  6.20004466e+01 
 1.73882439e+08  1.73882439e+08  0.00000000e+00  1.73882439e+08  6.35376243e+01  1.73882439e+08  6.38081977e+01  1.73882439e+08  6.20004455e+01 
 1.75223604e+08  1.75223604e+08  0.00000000e+00  1.75223604e+08  6.35376324e+01  1.75223604e+08  6.38082064e+01  1.75223604e+08  6.20004444e+01 
 1.76575113e+08  1.76575113e+08  0.00000000e+00  1.76575113e+08  6.35376406e+01  1.76575113e+08  6.38082153e+01  1.76575113e+08  6.20004433e+01 
 1.77937047e+08  1.77937047e+08  0.00000000e+00  1.77937047e+08  6.35376489e+01  1.77937047e+08  6.38082242e+01  1.77937047e+08  6.20004422e+01 
 1.79309485e+08  1.79309485e+08  0.00000000e+00  1.79309485e+08  6.35376574e+01  1.79309485e+08  6.38082333e+01  1.79309485e+08  6.20004411e+01 
