 6.50000000e-12  6.50000000e-12  6.50000000e-12  1.00000000e+00  6.50000000e-12  0.00000000e+00  6.50000000e-12  1.10000000e+00  6.50000000e-12  5.24780179e-01 
 6.70000000e-12  6.70000000e-12  6.70000000e-12  1.00000000e+00  6.70000000e-12  0.00000000e+00  6.70000000e-12  1.10000000e+00  6.70000000e-12  5.39086787e-01 
 6.90000000e-12  6.90000000e-12  6.90000000e-12  1.00000000e+00  6.90000000e-12  0.00000000e+00  6.90000000e-12  1.10000000e+00  6.90000000e-12  5.53396477e-01 
 7.10000000e-12  7.10000000e-12  7.10000000e-12  1.00000000e+00  7.10000000e-12  0.00000000e+00  7.10000000e-12  1.10000000e+00  7.10000000e-12  5.67688451e-01 
 7.30000000e-12  7.30000000e-12  7.30000000e-12  1.00000000e+00  7.30000000e-12  0.00000000e+00  7.30000000e-12  1.10000000e+00  7.30000000e-12  5.81943103e-01 
 7.50000000e-12  7.50000000e-12  7.50000000e-12  1.00000000e+00  7.50000000e-12  0.00000000e+00  7.50000000e-12  1.10000000e+00  7.50000000e-12  5.96141984e-01 
 7.70000000e-12  7.70000000e-12  7.70000000e-12  1.00000000e+00  7.70000000e-12  0.00000000e+00  7.70000000e-12  1.10000000e+00  7.70000000e-12  6.10267759e-01 
 7.90000000e-12  7.90000000e-12  7.90000000e-12  1.00000000e+00  7.90000000e-12  0.00000000e+00  7.90000000e-12  1.10000000e+00  7.90000000e-12  6.24304175e-01 
 8.10000000e-12  8.10000000e-12  8.10000000e-12  1.00000000e+00  8.10000000e-12  0.00000000e+00  8.10000000e-12  1.10000000e+00  8.10000000e-12  6.38236017e-01 
 8.30000000e-12  8.30000000e-12  8.30000000e-12  1.00000000e+00  8.30000000e-12  0.00000000e+00  8.30000000e-12  1.10000000e+00  8.30000000e-12  6.52049077e-01 
 8.50000000e-12  8.50000000e-12  8.50000000e-12  1.00000000e+00  8.50000000e-12  0.00000000e+00  8.50000000e-12  1.10000000e+00  8.50000000e-12  6.65730114e-01 
 8.70000000e-12  8.70000000e-12  8.70000000e-12  1.00000000e+00  8.70000000e-12  0.00000000e+00  8.70000000e-12  1.10000000e+00  8.70000000e-12  6.79266824e-01 
 8.90000000e-12  8.90000000e-12  8.90000000e-12  1.00000000e+00  8.90000000e-12  0.00000000e+00  8.90000000e-12  1.10000000e+00  8.90000000e-12  6.92647800e-01 
 9.10000000e-12  9.10000000e-12  9.10000000e-12  1.00000000e+00  9.10000000e-12  0.00000000e+00  9.10000000e-12  1.10000000e+00  9.10000000e-12  7.05862498e-01 
 9.30000000e-12  9.30000000e-12  9.30000000e-12  1.00000000e+00  9.30000000e-12  0.00000000e+00  9.30000000e-12  1.10000000e+00  9.30000000e-12  7.18901211e-01 
 9.50000000e-12  9.50000000e-12  9.50000000e-12  1.00000000e+00  9.50000000e-12  0.00000000e+00  9.50000000e-12  1.10000000e+00  9.50000000e-12  7.31755024e-01 
 9.70000000e-12  9.70000000e-12  9.70000000e-12  1.00000000e+00  9.70000000e-12  0.00000000e+00  9.70000000e-12  1.10000000e+00  9.70000000e-12  7.44415796e-01 
 9.90000000e-12  9.90000000e-12  9.90000000e-12  1.00000000e+00  9.90000000e-12  0.00000000e+00  9.90000000e-12  1.10000000e+00  9.90000000e-12  7.56876115e-01 
 1.01000000e-11  1.01000000e-11  1.01000000e-11  1.00000000e+00  1.01000000e-11  0.00000000e+00  1.01000000e-11  1.10000000e+00  1.01000000e-11  7.69129279e-01 
 1.03000000e-11  1.03000000e-11  1.03000000e-11  1.00000000e+00  1.03000000e-11  0.00000000e+00  1.03000000e-11  1.10000000e+00  1.03000000e-11  7.81169258e-01 
 1.05000000e-11  1.05000000e-11  1.05000000e-11  1.00000000e+00  1.05000000e-11  0.00000000e+00  1.05000000e-11  1.10000000e+00  1.05000000e-11  7.92990669e-01 
 1.07000000e-11  1.07000000e-11  1.07000000e-11  1.00000000e+00  1.07000000e-11  0.00000000e+00  1.07000000e-11  1.10000000e+00  1.07000000e-11  8.04588746e-01 
 1.09000000e-11  1.09000000e-11  1.09000000e-11  1.00000000e+00  1.09000000e-11  0.00000000e+00  1.09000000e-11  1.10000000e+00  1.09000000e-11  8.15959313e-01 
 1.11000000e-11  1.11000000e-11  1.11000000e-11  1.00000000e+00  1.11000000e-11  0.00000000e+00  1.11000000e-11  1.10000000e+00  1.11000000e-11  8.27098756e-01 
 1.13000000e-11  1.13000000e-11  1.13000000e-11  1.00000000e+00  1.13000000e-11  0.00000000e+00  1.13000000e-11  1.10000000e+00  1.13000000e-11  8.38003997e-01 
 1.15000000e-11  1.15000000e-11  1.15000000e-11  1.00000000e+00  1.15000000e-11  0.00000000e+00  1.15000000e-11  1.10000000e+00  1.15000000e-11  8.48672468e-01 
 1.17000000e-11  1.17000000e-11  1.17000000e-11  1.00000000e+00  1.17000000e-11  0.00000000e+00  1.17000000e-11  1.10000000e+00  1.17000000e-11  8.59102087e-01 
 1.19000000e-11  1.19000000e-11  1.19000000e-11  1.00000000e+00  1.19000000e-11  0.00000000e+00  1.19000000e-11  1.10000000e+00  1.19000000e-11  8.69291234e-01 
