 1.50018422e-03  1.50018422e-03  1.50018422e-03  1.50000000e+01  1.50018422e-03  0.00000000e+00  1.50018422e-03  1.20022350e+01  1.50018422e-03  8.49804369e-02  1.50018422e-03  1.10651808e-01 
 1.50020422e-03  1.50020422e-03  1.50020422e-03  1.50000000e+01  1.50020422e-03  0.00000000e+00  1.50020422e-03  1.20022944e+01  1.50020422e-03  9.09189638e-02  1.50020422e-03  8.65834206e-02 
 1.50022422e-03  1.50022422e-03  1.50022422e-03  1.50000000e+01  1.50022422e-03  0.00000000e+00  1.50022422e-03  1.20021891e+01  1.50022422e-03  9.68537132e-02  1.50022422e-03  6.25306927e-02 
 1.50023711e-03  1.50023711e-03  1.50023711e-03  1.50000000e+01  1.50023711e-03  0.00000000e+00  1.50023711e-03  1.20020339e+01  1.50023711e-03  1.00676862e-01  1.50023711e-03  4.70367998e-02 
 1.50025000e-03  1.50025000e-03  1.50025000e-03  1.50000000e+01  1.50025000e-03  0.00000000e+00  1.50025000e-03  1.20018104e+01  1.50025000e-03  1.04498648e-01  1.50025000e-03  3.15496106e-02 
 1.50025020e-03  1.50025020e-03  1.50025020e-03  1.50000000e+01  1.50025020e-03  1.50000000e+00  1.50025020e-03  1.20018064e+01  1.50025020e-03  1.04557934e-01  1.50025020e-03  3.13393714e-02 
 1.50025060e-03  1.50025060e-03  1.50025060e-03  1.50000000e+01  1.50025060e-03  4.50000000e+00  1.50025060e-03  1.20017984e+01  1.50025060e-03  1.04676506e-01  1.50025060e-03  3.09908958e-02 
 1.50025116e-03  1.50025116e-03  1.50025116e-03  1.50000000e+01  1.50025116e-03  8.68126400e+00  1.50025116e-03  1.20017871e+01  1.50025116e-03  1.04841765e-01  1.50025116e-03  3.06948199e-02 
 1.50025158e-03  1.50025158e-03  1.50025158e-03  1.50000000e+01  1.50025158e-03  1.18406320e+01  1.50025158e-03  1.20017786e+01  1.50025158e-03  1.04966632e-01  1.50025158e-03  3.06224678e-02 
 1.50025200e-03  1.50025200e-03  1.50025200e-03  1.50000000e+01  1.50025200e-03  1.50000000e+01  1.50025200e-03  1.20017701e+01  1.50025200e-03  1.05091499e-01  1.50025200e-03  3.06822713e-02 
 1.50025208e-03  1.50025208e-03  1.50025208e-03  1.50000000e+01  1.50025208e-03  1.50000000e+01  1.50025208e-03  1.20017684e+01  1.50025208e-03  1.05116472e-01  1.50025208e-03  3.07074475e-02 
