 2.24560000e-05  2.24560000e-05  2.24560000e-05  1.99968458e+00  2.24560000e-05  1.19981075e+00  2.24560000e-05  2.54299562e+00  2.24560000e-05 -1.00020197e-02 
 2.26560000e-05  2.26560000e-05  2.26560000e-05  1.99968458e+00  2.26560000e-05  1.19981075e+00  2.26560000e-05  2.54299562e+00  2.26560000e-05 -1.00020197e-02 
 2.28560000e-05  2.28560000e-05  2.28560000e-05  1.99968458e+00  2.28560000e-05  1.19981075e+00  2.28560000e-05  2.54299562e+00  2.28560000e-05 -1.00020197e-02 
 2.30560000e-05  2.30560000e-05  2.30560000e-05  1.99968458e+00  2.30560000e-05  1.19981075e+00  2.30560000e-05  2.54299562e+00  2.30560000e-05 -1.00020197e-02 
 2.32560000e-05  2.32560000e-05  2.32560000e-05  1.99968458e+00  2.32560000e-05  1.19981075e+00  2.32560000e-05  2.54299562e+00  2.32560000e-05 -1.00020197e-02 
 2.34560000e-05  2.34560000e-05  2.34560000e-05  1.99968458e+00  2.34560000e-05  1.19981075e+00  2.34560000e-05  2.54299562e+00  2.34560000e-05 -1.00020197e-02 
 2.36560000e-05  2.36560000e-05  2.36560000e-05  1.99968458e+00  2.36560000e-05  1.19981075e+00  2.36560000e-05  2.54299562e+00  2.36560000e-05 -1.00020197e-02 
 2.38560000e-05  2.38560000e-05  2.38560000e-05  1.99968458e+00  2.38560000e-05  1.19981075e+00  2.38560000e-05  2.54299562e+00  2.38560000e-05 -1.00020197e-02 
 2.40560000e-05  2.40560000e-05  2.40560000e-05  1.99968458e+00  2.40560000e-05  1.19981075e+00  2.40560000e-05  2.54299562e+00  2.40560000e-05 -1.00020197e-02 
 2.42560000e-05  2.42560000e-05  2.42560000e-05  1.99968458e+00  2.42560000e-05  1.19981075e+00  2.42560000e-05  2.54299562e+00  2.42560000e-05 -1.00020197e-02 
