 3.05667790e-01  3.05667790e-01  3.05667790e-01  3.18137315e+02  3.05667790e-01  2.61966036e+02  3.05667790e-01  6.02972535e+01 
 3.05717790e-01  3.05717790e-01  3.05717790e-01  3.17034060e+02  3.05717790e-01  2.61964108e+02  3.05717790e-01  6.01201686e+01 
 3.05767790e-01  3.05767790e-01  3.05767790e-01  3.15852582e+02  3.05767790e-01  2.61962179e+02  3.05767790e-01  5.99436037e+01 
 3.05817790e-01  3.05817790e-01  3.05817790e-01  3.14593172e+02  3.05817790e-01  2.61960250e+02  3.05817790e-01  5.97675574e+01 
 3.05867790e-01  3.05867790e-01  3.05867790e-01  3.13256141e+02  3.05867790e-01  2.61958321e+02  3.05867790e-01  5.95920281e+01 
 3.05917790e-01  3.05917790e-01  3.05917790e-01  3.11841818e+02  3.05917790e-01  2.61956392e+02  3.05917790e-01  5.94170143e+01 
 3.05967790e-01  3.05967790e-01  3.05967790e-01  3.10350554e+02  3.05967790e-01  2.61954463e+02  3.05967790e-01  5.92425146e+01 
 3.06017790e-01  3.06017790e-01  3.06017790e-01  3.08782715e+02  3.06017790e-01  2.61952534e+02  3.06017790e-01  5.90685273e+01 
 3.06067790e-01  3.06067790e-01  3.06067790e-01  3.07138688e+02  3.06067790e-01  2.61950605e+02  3.06067790e-01  5.88950509e+01 
 3.06117790e-01  3.06117790e-01  3.06117790e-01  3.05418880e+02  3.06117790e-01  2.61948675e+02  3.06117790e-01  5.87220841e+01 
 3.06167790e-01  3.06167790e-01  3.06167790e-01  3.03623714e+02  3.06167790e-01  2.61946746e+02  3.06167790e-01  5.85496252e+01 
 3.06217790e-01  3.06217790e-01  3.06217790e-01  3.01753633e+02  3.06217790e-01  2.61944817e+02  3.06217790e-01  5.83776729e+01 
