 2.10675649e+08  2.10675649e+08  0.00000000e+00  2.10675649e+08  1.12018834e+01  2.10675649e+08  1.12018711e+01  2.10675649e+08  4.60063579e-02  2.10675649e+08  4.52121447e-02 
 2.12300282e+08  2.12300282e+08  0.00000000e+00  2.12300282e+08  1.12020111e+01  2.12300282e+08  1.12019986e+01  2.12300282e+08  4.63608090e-02  2.12300282e+08  4.55604712e-02 
 2.13937443e+08  2.13937443e+08  0.00000000e+00  2.13937443e+08  1.12021409e+01  2.13937443e+08  1.12021281e+01  2.13937443e+08  4.67179858e-02  2.13937443e+08  4.59114762e-02 
 2.15587229e+08  2.15587229e+08  0.00000000e+00  2.15587229e+08  1.12022726e+01  2.15587229e+08  1.12022597e+01  2.15587229e+08  4.70779092e-02  2.15587229e+08  4.62651802e-02 
 2.17249738e+08  2.17249738e+08  0.00000000e+00  2.17249738e+08  1.12024063e+01  2.17249738e+08  1.12023932e+01  2.17249738e+08  4.74406001e-02  2.17249738e+08  4.66216037e-02 
 2.18925067e+08  2.18925067e+08  0.00000000e+00  2.18925067e+08  1.12025422e+01  2.18925067e+08  1.12025289e+01  2.18925067e+08  4.78060797e-02  2.18925067e+08  4.69807677e-02 
 2.20613316e+08  2.20613316e+08  0.00000000e+00  2.20613316e+08  1.12026801e+01  2.20613316e+08  1.12026666e+01  2.20613316e+08  4.81743693e-02  2.20613316e+08  4.73426929e-02 
 2.22314583e+08  2.22314583e+08  0.00000000e+00  2.22314583e+08  1.12028202e+01  2.22314583e+08  1.12028065e+01  2.22314583e+08  4.85454904e-02  2.22314583e+08  4.77074006e-02 
 2.24028970e+08  2.24028970e+08  0.00000000e+00  2.24028970e+08  1.12029624e+01  2.24028970e+08  1.12029485e+01  2.24028970e+08  4.89194647e-02  2.24028970e+08  4.80749119e-02 
 2.25756578e+08  2.25756578e+08  0.00000000e+00  2.25756578e+08  1.12031069e+01  2.25756578e+08  1.12030927e+01  2.25756578e+08  4.92963138e-02  2.25756578e+08  4.84452483e-02 
 2.27497508e+08  2.27497508e+08  0.00000000e+00  2.27497508e+08  1.12032535e+01  2.27497508e+08  1.12032391e+01  2.27497508e+08  4.96760599e-02  2.27497508e+08  4.88184314e-02 
 2.29251863e+08  2.29251863e+08  0.00000000e+00  2.29251863e+08  1.12034025e+01  2.29251863e+08  1.12033879e+01  2.29251863e+08  5.00587249e-02  2.29251863e+08  4.91944828e-02 
 2.31019747e+08  2.31019747e+08  0.00000000e+00  2.31019747e+08  1.12035537e+01  2.31019747e+08  1.12035389e+01  2.31019747e+08  5.04443313e-02  2.31019747e+08  4.95734246e-02 
 2.32801264e+08  2.32801264e+08  0.00000000e+00  2.32801264e+08  1.12037073e+01  2.32801264e+08  1.12036922e+01  2.32801264e+08  5.08329014e-02  2.32801264e+08  4.99552787e-02 
 2.34596520e+08  2.34596520e+08  0.00000000e+00  2.34596520e+08  1.12038632e+01  2.34596520e+08  1.12038479e+01  2.34596520e+08  5.12244579e-02  2.34596520e+08  5.03400675e-02 
 2.36405619e+08  2.36405619e+08  0.00000000e+00  2.36405619e+08  1.12040216e+01  2.36405619e+08  1.12040061e+01  2.36405619e+08  5.16190236e-02  2.36405619e+08  5.07278132e-02 
