 time            time            v(rfp)          v(lop)          voutdiff       
 4.00530000e-07  4.00530000e-07  8.50332763e-01  1.15000000e+00 -5.62976468e-03 
 4.00570000e-07  4.00570000e-07  8.50357835e-01  1.15000000e+00 -6.00074324e-03 
 4.00650000e-07  4.00650000e-07  8.50407953e-01  1.15000000e+00 -6.90373338e-03 
 4.00750000e-07  4.00750000e-07  8.50470542e-01  1.15000000e+00 -8.02774164e-03 
 4.00850000e-07  4.00850000e-07  8.50533056e-01  1.15000000e+00 -9.16004590e-03 
 4.00950000e-07  4.00950000e-07  8.50595486e-01  1.15000000e+00 -1.02835061e-02 
 4.01050000e-07  4.01050000e-07  8.50657822e-01  1.15000000e+00 -1.14105417e-02 
 4.01150000e-07  4.01150000e-07  8.50720054e-01  1.15000000e+00 -1.25322277e-02 
 4.01250000e-07  4.01250000e-07  8.50782172e-01  1.15000000e+00 -1.36542711e-02 
 4.01350000e-07  4.01350000e-07  8.50844167e-01  1.15000000e+00 -1.47726302e-02 
 4.01450000e-07  4.01450000e-07  8.50906029e-01  1.15000000e+00 -1.58895971e-02 
 4.01550000e-07  4.01550000e-07  8.50967747e-01  1.15000000e+00 -1.70034713e-02 
 4.01650000e-07  4.01650000e-07  8.51029313e-01  1.15000000e+00 -1.81149673e-02 
 4.01750000e-07  4.01750000e-07  8.51090716e-01  1.15000000e+00 -1.92234301e-02 
 4.01850000e-07  4.01850000e-07  8.51151947e-01  1.15000000e+00 -2.03288986e-02 
 4.01950000e-07  4.01950000e-07  8.51212996e-01  1.15000000e+00 -2.14311417e-02 
 4.02050000e-07  4.02050000e-07  8.51273854e-01  1.15000000e+00 -2.25299565e-02 
 4.02150000e-07  4.02150000e-07  8.51334510e-01  1.15000000e+00 -2.36252486e-02 
 4.02250000e-07  4.02250000e-07  8.51394956e-01  1.15000000e+00 -2.47167296e-02 
 4.02350000e-07  4.02350000e-07  8.51455181e-01  1.15000000e+00 -2.58043565e-02 
 4.02450000e-07  4.02450000e-07  8.51515176e-01  1.15000000e+00 -2.68878260e-02 
 4.02550000e-07  4.02550000e-07  8.51574933e-01  1.15000000e+00 -2.79670898e-02 
 4.02650000e-07  4.02650000e-07  8.51634440e-01  1.15000000e+00 -2.90418657e-02 
 4.02750000e-07  4.02750000e-07  8.51693690e-01  1.15000000e+00 -3.01120809e-02 
 4.02850000e-07  4.02850000e-07  8.51752672e-01  1.15000000e+00 -3.11774823e-02 
 4.02950000e-07  4.02950000e-07  8.51811377e-01  1.15000000e+00 -3.22379718e-02 
 4.03050000e-07  4.03050000e-07  8.51869796e-01  1.15000000e+00 -3.32933228e-02 
 4.03150000e-07  4.03150000e-07  8.51927920e-01  1.15000000e+00 -3.43434165e-02 
 4.03250000e-07  4.03250000e-07  8.51985739e-01  1.15000000e+00 -3.53880475e-02 
 4.03350000e-07  4.03350000e-07  8.52043245e-01  1.15000000e+00 -3.64270821e-02 
 4.03450000e-07  4.03450000e-07  8.52100429e-01  1.15000000e+00 -3.74603306e-02 
 4.03550000e-07  4.03550000e-07  8.52157280e-01  1.15000000e+00 -3.84876498e-02 
 4.03650000e-07  4.03650000e-07  8.52213791e-01  1.15000000e+00 -3.95088611e-02 
 4.03750000e-07  4.03750000e-07  8.52269952e-01  1.15000000e+00 -4.05238159e-02 
 4.03850000e-07  4.03850000e-07  8.52325755e-01  1.15000000e+00 -4.15323436e-02 
 4.03950000e-07  4.03950000e-07  8.52381191e-01  1.15000000e+00 -4.25342928e-02 
 4.04050000e-07  4.04050000e-07  8.52436251e-01  1.15000000e+00 -4.35294989e-02 
 4.04150000e-07  4.04150000e-07  8.52490926e-01  1.15000000e+00 -4.45178096e-02 
 4.04250000e-07  4.04250000e-07  8.52545207e-01  1.15000000e+00 -4.54990649e-02 
 4.04350000e-07  4.04350000e-07  8.52599087e-01  1.15000000e+00 -4.64731129e-02 
 4.04450000e-07  4.04450000e-07  8.52652556e-01  1.15000000e+00 -4.74397975e-02 
 4.04550000e-07  4.04550000e-07  8.52705606e-01  1.15000000e+00 -4.83989679e-02 
 4.04650000e-07  4.04650000e-07  8.52758229e-01  1.15000000e+00 -4.93504713e-02 
 4.04750000e-07  4.04750000e-07  8.52810417e-01  1.15000000e+00 -5.02941587e-02 
 4.04850000e-07  4.04850000e-07  8.52862161e-01  1.15000000e+00 -5.12298805e-02 
 4.04950000e-07  4.04950000e-07  8.52913452e-01  1.15000000e+00 -5.21574896e-02 
 4.05050000e-07  4.05050000e-07  8.52964284e-01  1.15000000e+00 -5.30768394e-02 
 4.05150000e-07  4.05150000e-07  8.53014648e-01  1.15000000e+00 -5.39877854e-02 
 4.05250000e-07  4.05250000e-07  8.53064535e-01  1.15000000e+00 -5.48901836e-02 
 4.05350000e-07  4.05350000e-07  8.53113939e-01  1.15000000e+00 -5.57839004e-02 
 4.05450000e-07  4.05450000e-07  8.53162851e-01  1.15000000e+00 -5.66687851e-02 
 4.05550000e-07  4.05550000e-07  8.53211263e-01  1.15000000e+00 -5.75446915e-02 
 4.05650000e-07  4.05650000e-07  8.53259169e-01  1.15000000e+00 -5.84114921e-02 
 4.05750000e-07  4.05750000e-07  8.53306559e-01  1.15000000e+00 -5.92690483e-02 
 4.05850000e-07  4.05850000e-07  8.53353428e-01  1.15000000e+00 -6.01172251e-02 
 4.05950000e-07  4.05950000e-07  8.53399767e-01  1.15000000e+00 -6.09558896e-02 
 4.06050000e-07  4.06050000e-07  8.53445569e-01  1.15000000e+00 -6.17849095e-02 
 4.06150000e-07  4.06150000e-07  8.53490827e-01  1.15000000e+00 -6.26041547e-02 
 4.06250000e-07  4.06250000e-07  8.53535534e-01  1.15000000e+00 -6.34134962e-02 
 4.06350000e-07  4.06350000e-07  8.53579682e-01  1.15000000e+00 -6.42128070e-02 
 4.06450000e-07  4.06450000e-07  8.53623266e-01  1.15000000e+00 -6.50019613e-02 
 4.06550000e-07  4.06550000e-07  8.53666277e-01  1.15000000e+00 -6.57808354e-02 
 4.06650000e-07  4.06650000e-07  8.53708709e-01  1.15000000e+00 -6.65493069e-02 
 4.06750000e-07  4.06750000e-07  8.53750555e-01  1.15000000e+00 -6.73072551e-02 
 4.06850000e-07  4.06850000e-07  8.53791810e-01  1.15000000e+00 -6.80545610e-02 
 4.06950000e-07  4.06950000e-07  8.53832465e-01  1.15000000e+00 -6.87911075e-02 
 4.07050000e-07  4.07050000e-07  8.53872515e-01  1.15000000e+00 -6.95167789e-02 
 4.07150000e-07  4.07150000e-07  8.53911954e-01  1.15000000e+00 -7.02314615e-02 
 4.07250000e-07  4.07250000e-07  8.53950775e-01  1.15000000e+00 -7.09350431e-02 
 4.07350000e-07  4.07350000e-07  8.53988972e-01  1.15000000e+00 -7.16274136e-02 
 4.07450000e-07  4.07450000e-07  8.54026539e-01  1.15000000e+00 -7.23084643e-02 
 4.07550000e-07  4.07550000e-07  8.54063471e-01  1.15000000e+00 -7.29780886e-02 
 4.07650000e-07  4.07650000e-07  8.54099761e-01  1.15000000e+00 -7.36361816e-02 
 4.07750000e-07  4.07750000e-07  8.54135403e-01  1.15000000e+00 -7.42826403e-02 
 4.07850000e-07  4.07850000e-07  8.54170392e-01  1.15000000e+00 -7.49173633e-02 
 4.07950000e-07  4.07950000e-07  8.54204723e-01  1.15000000e+00 -7.55402514e-02 
 4.08050000e-07  4.08050000e-07  8.54238390e-01  1.15000000e+00 -7.61512071e-02 
 4.08150000e-07  4.08150000e-07  8.54271387e-01  1.15000000e+00 -7.67501348e-02 
 4.08250000e-07  4.08250000e-07  8.54303710e-01  1.15000000e+00 -7.73369409e-02 
 4.08350000e-07  4.08350000e-07  8.54335354e-01  1.15000000e+00 -7.79115334e-02 
 4.08450000e-07  4.08450000e-07  8.54366312e-01  1.15000000e+00 -7.84738227e-02 
 4.08550000e-07  4.08550000e-07  8.54396582e-01  1.15000000e+00 -7.90237208e-02 
 4.08650000e-07  4.08650000e-07  8.54426157e-01  1.15000000e+00 -7.95611417e-02 
 4.08750000e-07  4.08750000e-07  8.54455033e-01  1.15000000e+00 -8.00860016e-02 
 4.08850000e-07  4.08850000e-07  8.54483205e-01  1.15000000e+00 -8.05982184e-02 
 4.08950000e-07  4.08950000e-07  8.54510670e-01  1.15000000e+00 -8.10977121e-02 
 4.09050000e-07  4.09050000e-07  8.54537422e-01  1.15000000e+00 -8.15844047e-02 
 4.09150000e-07  4.09150000e-07  8.54563458e-01  1.15000000e+00 -8.20582203e-02 
 4.09250000e-07  4.09250000e-07  8.54588773e-01  1.15000000e+00 -8.25190848e-02 
 4.09350000e-07  4.09350000e-07  8.54613364e-01  1.15000000e+00 -8.29669264e-02 
 4.09450000e-07  4.09450000e-07  8.54637226e-01  1.15000000e+00 -8.34016752e-02 
 4.09550000e-07  4.09550000e-07  8.54660356e-01  1.15000000e+00 -8.38232634e-02 
 4.09650000e-07  4.09650000e-07  8.54682749e-01  1.15000000e+00 -8.42316251e-02 
 4.09750000e-07  4.09750000e-07  8.54704404e-01  1.15000000e+00 -8.46266968e-02 
 4.09850000e-07  4.09850000e-07  8.54725315e-01  1.15000000e+00 -8.50084168e-02 
 4.09950000e-07  4.09950000e-07  8.54745481e-01  1.15000000e+00 -8.53767256e-02 
 4.10050000e-07  4.10050000e-07  8.54764897e-01  1.15000000e+00 -8.57315659e-02 
 4.10150000e-07  4.10150000e-07  8.54783560e-01  1.15000000e+00 -8.60728822e-02 
 4.10250000e-07  4.10250000e-07  8.54801468e-01  1.15000000e+00 -8.64006215e-02 
 4.10350000e-07  4.10350000e-07  8.54818618e-01  1.15000000e+00 -8.67147326e-02 
 4.10450000e-07  4.10450000e-07  8.54835007e-01  1.15000000e+00 -8.70151667e-02 
 4.10550000e-07  4.10550000e-07  8.54850633e-01  1.15000000e+00 -8.73018769e-02 
 4.10650000e-07  4.10650000e-07  8.54865493e-01  1.15000000e+00 -8.75748185e-02 
 4.10750000e-07  4.10750000e-07  8.54879584e-01  1.15000000e+00 -8.78339492e-02 
 4.10850000e-07  4.10850000e-07  8.54892905e-01  1.15000000e+00 -8.80792285e-02 
 4.10950000e-07  4.10950000e-07  8.54905453e-01  1.15000000e+00 -8.83106182e-02 
 4.11050000e-07  4.11050000e-07  8.54917226e-01  1.15000000e+00 -8.85280824e-02 
 4.11150000e-07  4.11150000e-07  8.54928223e-01  1.15000000e+00 -8.87315871e-02 
 4.11250000e-07  4.11250000e-07  8.54938442e-01  1.15000000e+00 -8.89211008e-02 
 4.11350000e-07  4.11350000e-07  8.54947881e-01  1.15000000e+00 -8.90965939e-02 
 4.11450000e-07  4.11450000e-07  8.54956538e-01  1.15000000e+00 -8.92580390e-02 
 4.11550000e-07  4.11550000e-07  8.54964413e-01  1.15000000e+00 -8.94054112e-02 
 4.11650000e-07  4.11650000e-07  8.54971504e-01  1.15000000e+00 -8.95386874e-02 
 4.11750000e-07  4.11750000e-07  8.54977810e-01  1.15000000e+00 -8.96578469e-02 
 4.11850000e-07  4.11850000e-07  8.54983330e-01  1.15000000e+00 -8.97628712e-02 
 4.11950000e-07  4.11950000e-07  8.54988063e-01  1.15000000e+00 -8.98537439e-02 
 4.12050000e-07  4.12050000e-07  8.54992008e-01  1.15000000e+00 -8.99304509e-02 
 4.12150000e-07  4.12150000e-07  8.54995165e-01  1.15000000e+00 -8.99929803e-02 
 4.12250000e-07  4.12250000e-07  8.54997533e-01  1.15000000e+00 -9.00413223e-02 
 4.12350000e-07  4.12350000e-07  8.54999112e-01  1.15000000e+00 -9.00754695e-02 
 4.12450000e-07  4.12450000e-07  8.54999901e-01  1.15000000e+00 -9.00954164e-02 
 4.12550000e-07  4.12550000e-07  8.54999901e-01  1.15000000e+00 -9.01011600e-02 
 4.12650000e-07  4.12650000e-07  8.54999112e-01  1.15000000e+00 -9.00926995e-02 
 4.12750000e-07  4.12750000e-07  8.54997533e-01  1.15000000e+00 -9.00700360e-02 
 4.12850000e-07  4.12850000e-07  8.54995165e-01  1.15000000e+00 -9.00331732e-02 
 4.12950000e-07  4.12950000e-07  8.54992008e-01  1.15000000e+00 -8.99821168e-02 
 4.13050000e-07  4.13050000e-07  8.54988063e-01  1.15000000e+00 -8.99168746e-02 
 4.13150000e-07  4.13150000e-07  8.54983330e-01  1.15000000e+00 -8.98374569e-02 
 4.13250000e-07  4.13250000e-07  8.54977810e-01  1.15000000e+00 -8.97438761e-02 
 4.13350000e-07  4.13350000e-07  8.54971504e-01  1.15000000e+00 -8.96361465e-02 
 4.13450000e-07  4.13450000e-07  8.54964413e-01  1.15000000e+00 -8.95142851e-02 
 4.13550000e-07  4.13550000e-07  8.54956538e-01  1.15000000e+00 -8.93783108e-02 
 4.13650000e-07  4.13650000e-07  8.54947881e-01  1.15000000e+00 -8.92282446e-02 
 4.13750000e-07  4.13750000e-07  8.54938442e-01  1.15000000e+00 -8.90641101e-02 
 4.13850000e-07  4.13850000e-07  8.54928223e-01  1.15000000e+00 -8.88859326e-02 
 4.13950000e-07  4.13950000e-07  8.54917226e-01  1.15000000e+00 -8.86937400e-02 
 4.14050000e-07  4.14050000e-07  8.54905453e-01  1.15000000e+00 -8.84875621e-02 
 4.14150000e-07  4.14150000e-07  8.54892905e-01  1.15000000e+00 -8.82674310e-02 
 4.14250000e-07  4.14250000e-07  8.54879584e-01  1.15000000e+00 -8.80333810e-02 
 4.14350000e-07  4.14350000e-07  8.54865493e-01  1.15000000e+00 -8.77854485e-02 
 4.14450000e-07  4.14450000e-07  8.54850633e-01  1.15000000e+00 -8.75236721e-02 
 4.14550000e-07  4.14550000e-07  8.54835007e-01  1.15000000e+00 -8.72480925e-02 
 4.14650000e-07  4.14650000e-07  8.54818618e-01  1.15000000e+00 -8.69587528e-02 
 4.14750000e-07  4.14750000e-07  8.54801468e-01  1.15000000e+00 -8.66556978e-02 
 4.14850000e-07  4.14850000e-07  8.54783560e-01  1.15000000e+00 -8.63389749e-02 
 4.14950000e-07  4.14950000e-07  8.54764897e-01  1.15000000e+00 -8.60086334e-02 
 4.15050000e-07  4.15050000e-07  8.54745481e-01  1.15000000e+00 -8.56647247e-02 
 4.15150000e-07  4.15150000e-07  8.54725315e-01  1.15000000e+00 -8.53073024e-02 
 4.15250000e-07  4.15250000e-07  8.54704404e-01  1.15000000e+00 -8.49364223e-02 
 4.15350000e-07  4.15350000e-07  8.54682749e-01  1.15000000e+00 -8.45521421e-02 
 4.15450000e-07  4.15450000e-07  8.54660356e-01  1.15000000e+00 -8.41545217e-02 
 4.15550000e-07  4.15550000e-07  8.54637226e-01  1.15000000e+00 -8.37436231e-02 
 4.15650000e-07  4.15650000e-07  8.54613364e-01  1.15000000e+00 -8.33195105e-02 
 4.15750000e-07  4.15750000e-07  8.54588773e-01  1.15000000e+00 -8.28822499e-02 
 4.15850000e-07  4.15850000e-07  8.54563458e-01  1.15000000e+00 -8.24319096e-02 
 4.15950000e-07  4.15950000e-07  8.54537422e-01  1.15000000e+00 -8.19685599e-02 
 4.16050000e-07  4.16050000e-07  8.54510670e-01  1.15000000e+00 -8.14922730e-02 
 4.16150000e-07  4.16150000e-07  8.54483205e-01  1.15000000e+00 -8.10031232e-02 
 4.16250000e-07  4.16250000e-07  8.54455033e-01  1.15000000e+00 -8.05011871e-02 
 4.16350000e-07  4.16350000e-07  8.54426157e-01  1.15000000e+00 -7.99865429e-02 
 4.16450000e-07  4.16450000e-07  8.54396582e-01  1.15000000e+00 -7.94592710e-02 
 4.16550000e-07  4.16550000e-07  8.54366312e-01  1.15000000e+00 -7.89194539e-02 
 4.16650000e-07  4.16650000e-07  8.54335354e-01  1.15000000e+00 -7.83671757e-02 
 4.16750000e-07  4.16750000e-07  8.54303710e-01  1.15000000e+00 -7.78025229e-02 
 4.16850000e-07  4.16850000e-07  8.54271387e-01  1.15000000e+00 -7.72255838e-02 
 4.16950000e-07  4.16950000e-07  8.54238390e-01  1.15000000e+00 -7.66364485e-02 
 4.17050000e-07  4.17050000e-07  8.54204723e-01  1.15000000e+00 -7.60352091e-02 
 4.17150000e-07  4.17150000e-07  8.54170392e-01  1.15000000e+00 -7.54219598e-02 
 4.17250000e-07  4.17250000e-07  8.54135403e-01  1.15000000e+00 -7.47967964e-02 
 4.17350000e-07  4.17350000e-07  8.54099761e-01  1.15000000e+00 -7.41598169e-02 
 4.17450000e-07  4.17450000e-07  8.54063471e-01  1.15000000e+00 -7.35111208e-02 
 4.17550000e-07  4.17550000e-07  8.54026539e-01  1.15000000e+00 -7.28508099e-02 
 4.17650000e-07  4.17650000e-07  8.53988972e-01  1.15000000e+00 -7.21789874e-02 
 4.17750000e-07  4.17750000e-07  8.53950775e-01  1.15000000e+00 -7.14957587e-02 
 4.17850000e-07  4.17850000e-07  8.53911954e-01  1.15000000e+00 -7.08012308e-02 
 4.17950000e-07  4.17950000e-07  8.53872515e-01  1.15000000e+00 -7.00955126e-02 
 4.18050000e-07  4.18050000e-07  8.53832465e-01  1.15000000e+00 -6.93787147e-02 
 4.18150000e-07  4.18150000e-07  8.53791810e-01  1.15000000e+00 -6.86509494e-02 
 4.18250000e-07  4.18250000e-07  8.53750555e-01  1.15000000e+00 -6.79123310e-02 
 4.18350000e-07  4.18350000e-07  8.53708709e-01  1.15000000e+00 -6.71629753e-02 
 4.18450000e-07  4.18450000e-07  8.53666277e-01  1.15000000e+00 -6.64029998e-02 
 4.18550000e-07  4.18550000e-07  8.53623266e-01  1.15000000e+00 -6.56325240e-02 
 4.18650000e-07  4.18650000e-07  8.53579682e-01  1.15000000e+00 -6.48516688e-02 
 4.18750000e-07  4.18750000e-07  8.53535534e-01  1.15000000e+00 -6.40605567e-02 
 4.18850000e-07  4.18850000e-07  8.53490827e-01  1.15000000e+00 -6.32593121e-02 
 4.18950000e-07  4.18950000e-07  8.53445569e-01  1.15000000e+00 -6.24480609e-02 
 4.19050000e-07  4.19050000e-07  8.53399767e-01  1.15000000e+00 -6.16269305e-02 
 4.19150000e-07  4.19150000e-07  8.53353428e-01  1.15000000e+00 -6.07960501e-02 
 4.19250000e-07  4.19250000e-07  8.53306559e-01  1.15000000e+00 -5.99555503e-02 
 4.19350000e-07  4.19350000e-07  8.53259169e-01  1.15000000e+00 -5.91055633e-02 
 4.19450000e-07  4.19450000e-07  8.53211263e-01  1.15000000e+00 -5.82462228e-02 
 4.19550000e-07  4.19550000e-07  8.53162851e-01  1.15000000e+00 -5.73776640e-02 
 4.19650000e-07  4.19650000e-07  8.53113939e-01  1.15000000e+00 -5.65000237e-02 
 4.19750000e-07  4.19750000e-07  8.53064535e-01  1.15000000e+00 -5.56134400e-02 
 4.19850000e-07  4.19850000e-07  8.53014648e-01  1.15000000e+00 -5.47180526e-02 
 4.19950000e-07  4.19950000e-07  8.52964284e-01  1.15000000e+00 -5.38139942e-02 
 4.20050000e-07  4.20050000e-07  8.52913452e-01  1.15000000e+00 -5.29014170e-02 
 4.20150000e-07  4.20150000e-07  8.52862161e-01  1.15000000e+00 -5.19804720e-02 
 4.20250000e-07  4.20250000e-07  8.52810417e-01  1.15000000e+00 -5.10512936e-02 
 4.20350000e-07  4.20350000e-07  8.52758229e-01  1.15000000e+00 -5.01140307e-02 
 4.20450000e-07  4.20450000e-07  8.52705606e-01  1.15000000e+00 -4.91688311e-02 
 4.20550000e-07  4.20550000e-07  8.52652556e-01  1.15000000e+00 -4.82158434e-02 
 4.20650000e-07  4.20650000e-07  8.52599087e-01  1.15000000e+00 -4.72552184e-02 
 4.20750000e-07  4.20750000e-07  8.52545207e-01  1.15000000e+00 -4.62871074e-02 
 4.20850000e-07  4.20850000e-07  8.52490926e-01  1.15000000e+00 -4.53116635e-02 
 4.20950000e-07  4.20950000e-07  8.52436251e-01  1.15000000e+00 -4.43290405e-02 
 4.21050000e-07  4.21050000e-07  8.52381191e-01  1.15000000e+00 -4.33393936e-02 
 4.21150000e-07  4.21150000e-07  8.52325755e-01  1.15000000e+00 -4.23428792e-02 
 4.21250000e-07  4.21250000e-07  8.52269952e-01  1.15000000e+00 -4.13396548e-02 
 4.21350000e-07  4.21350000e-07  8.52213791e-01  1.15000000e+00 -4.03298787e-02 
 4.21450000e-07  4.21450000e-07  8.52157280e-01  1.15000000e+00 -3.93137107e-02 
 4.21550000e-07  4.21550000e-07  8.52100429e-01  1.15000000e+00 -3.82913114e-02 
 4.21650000e-07  4.21650000e-07  8.52043245e-01  1.15000000e+00 -3.72628425e-02 
 4.21750000e-07  4.21750000e-07  8.51985739e-01  1.15000000e+00 -3.62284665e-02 
 4.21850000e-07  4.21850000e-07  8.51927920e-01  1.15000000e+00 -3.51883472e-02 
 4.21950000e-07  4.21950000e-07  8.51869796e-01  1.15000000e+00 -3.41426490e-02 
 4.22050000e-07  4.22050000e-07  8.51811377e-01  1.15000000e+00 -3.30915375e-02 
 4.22150000e-07  4.22150000e-07  8.51752672e-01  1.15000000e+00 -3.20351790e-02 
 4.22250000e-07  4.22250000e-07  8.51693690e-01  1.15000000e+00 -3.09737407e-02 
 4.22350000e-07  4.22350000e-07  8.51634440e-01  1.15000000e+00 -2.99073907e-02 
 4.22450000e-07  4.22450000e-07  8.51574933e-01  1.15000000e+00 -2.88362977e-02 
 4.22550000e-07  4.22550000e-07  8.51515176e-01  1.15000000e+00 -2.77606315e-02 
 4.22650000e-07  4.22650000e-07  8.51455181e-01  1.15000000e+00 -2.66805624e-02 
 4.22750000e-07  4.22750000e-07  8.51394956e-01  1.15000000e+00 -2.55962616e-02 
 4.22850000e-07  4.22850000e-07  8.51334510e-01  1.15000000e+00 -2.45079007e-02 
 4.22950000e-07  4.22950000e-07  8.51273854e-01  1.15000000e+00 -2.34156523e-02 
 4.23050000e-07  4.23050000e-07  8.51212996e-01  1.15000000e+00 -2.23196895e-02 
 4.23150000e-07  4.23150000e-07  8.51151947e-01  1.15000000e+00 -2.12201860e-02 
 4.23250000e-07  4.23250000e-07  8.51090716e-01  1.15000000e+00 -2.01173161e-02 
 4.23350000e-07  4.23350000e-07  8.51029313e-01  1.15000000e+00 -1.90112546e-02 
 4.23450000e-07  4.23450000e-07  8.50967747e-01  1.15000000e+00 -1.79021769e-02 
 4.23550000e-07  4.23550000e-07  8.50906029e-01  1.15000000e+00 -1.67902588e-02 
 4.23650000e-07  4.23650000e-07  8.50844167e-01  1.15000000e+00 -1.56756768e-02 
 4.23750000e-07  4.23750000e-07  8.50782172e-01  1.15000000e+00 -1.45586075e-02 
 4.23850000e-07  4.23850000e-07  8.50720054e-01  1.15000000e+00 -1.34392282e-02 
 4.23950000e-07  4.23950000e-07  8.50657822e-01  1.15000000e+00 -1.23177164e-02 
 4.24050000e-07  4.24050000e-07  8.50595486e-01  1.15000000e+00 -1.11942501e-02 
 4.24150000e-07  4.24150000e-07  8.50533056e-01  1.15000000e+00 -1.00690075e-02 
 4.24250000e-07  4.24250000e-07  8.50470542e-01  1.15000000e+00 -8.94216702e-03 
 4.24350000e-07  4.24350000e-07  8.50407953e-01  1.15000000e+00 -7.81390759e-03 
 4.24450000e-07  4.24450000e-07  8.50345300e-01  1.15000000e+00 -6.68440819e-03 
 4.24550000e-07  4.24550000e-07  8.50282593e-01  1.15000000e+00 -5.55384805e-03 
 4.24650000e-07  4.24650000e-07  8.50219841e-01  1.15000000e+00 -4.42240659e-03 
 4.24750000e-07  4.24750000e-07  8.50157054e-01  1.15000000e+00 -3.29026335e-03 
 4.24850000e-07  4.24850000e-07  8.50094242e-01  1.15000000e+00 -2.15759801e-03 
 4.24950000e-07  4.24950000e-07  8.50031416e-01  1.15000000e+00 -1.02459031e-03 
 4.25050000e-07  4.25050000e-07  8.49968584e-01  1.15000000e+00  1.08579928e-04 
 4.25150000e-07  4.25150000e-07  8.49905758e-01  1.15000000e+00  1.24173287e-03 
 4.25250000e-07  4.25250000e-07  8.49842946e-01  1.15000000e+00  2.37468868e-03 
 4.25350000e-07  4.25350000e-07  8.49780159e-01  1.15000000e+00  3.50726756e-03 
 4.25425000e-07  4.25425000e-07  8.49733092e-01  1.15000000e+00  4.35634906e-03 
 4.25500000e-07  4.25500000e-07  8.49686047e-01  1.15000000e+00  5.20503870e-03 
 4.25510000e-07  4.25510000e-07  8.49679777e-01  1.13800000e+00  5.30597300e-03 
 4.25530000e-07  4.25530000e-07  8.49667237e-01  1.11400000e+00  5.51317520e-03 
 4.25570000e-07  4.25570000e-07  8.49642165e-01  1.06600000e+00  5.89829055e-03 
 4.25650000e-07  4.25650000e-07  8.49592047e-01  9.70000000e-01  5.04413421e-03 
 4.25750000e-07  4.25750000e-07  8.49529458e-01  8.50000000e-01  1.24723199e-03 
 4.25850000e-07  4.25850000e-07  8.49466944e-01  7.30000000e-01 -2.61069714e-03 
 4.25925000e-07  4.25925000e-07  8.49420113e-01  6.40000000e-01 -7.07017571e-03 
 4.26000000e-07  4.26000000e-07  8.49373334e-01  5.50000000e-01 -1.11956763e-02 
 4.26010000e-07  4.26010000e-07  8.49367101e-01  5.50000000e-01 -1.12829100e-02 
 4.26030000e-07  4.26030000e-07  8.49354637e-01  5.50000000e-01 -1.13844095e-02 
 4.26070000e-07  4.26070000e-07  8.49329723e-01  5.50000000e-01 -1.16475328e-02 
 4.26150000e-07  4.26150000e-07  8.49279946e-01  5.50000000e-01 -1.25374908e-02 
 4.26250000e-07  4.26250000e-07  8.49217828e-01  5.50000000e-01 -1.36490994e-02 
 4.26350000e-07  4.26350000e-07  8.49155833e-01  5.50000000e-01 -1.47764857e-02 
 4.26450000e-07  4.26450000e-07  8.49093971e-01  5.50000000e-01 -1.58869445e-02 
 4.26550000e-07  4.26550000e-07  8.49032253e-01  5.50000000e-01 -1.70052283e-02 
 4.26650000e-07  4.26650000e-07  8.48970687e-01  5.50000000e-01 -1.81138336e-02 
 4.26750000e-07  4.26750000e-07  8.48909284e-01  5.50000000e-01 -1.92241447e-02 
 4.26850000e-07  4.26850000e-07  8.48848053e-01  5.50000000e-01 -2.03284691e-02 
 4.26950000e-07  4.26950000e-07  8.48787004e-01  5.50000000e-01 -2.14314034e-02 
 4.27050000e-07  4.27050000e-07  8.48726146e-01  5.50000000e-01 -2.25298299e-02 
 4.27150000e-07  4.27150000e-07  8.48665490e-01  5.50000000e-01 -2.36253173e-02 
 4.27250000e-07  4.27250000e-07  8.48605044e-01  5.50000000e-01 -2.47167202e-02 
 4.27350000e-07  4.27350000e-07  8.48544819e-01  5.50000000e-01 -2.58043495e-02 
 4.27450000e-07  4.27450000e-07  8.48484824e-01  5.50000000e-01 -2.68878469e-02 
 4.27550000e-07  4.27550000e-07  8.48425067e-01  5.50000000e-01 -2.79670613e-02 
 4.27650000e-07  4.27650000e-07  8.48365560e-01  5.50000000e-01 -2.90418969e-02 
 4.27750000e-07  4.27750000e-07  8.48306310e-01  5.50000000e-01 -3.01120502e-02 
 4.27850000e-07  4.27850000e-07  8.48247328e-01  5.50000000e-01 -3.11775107e-02 
 4.27950000e-07  4.27950000e-07  8.48188623e-01  5.50000000e-01 -3.22379466e-02 
 4.28050000e-07  4.28050000e-07  8.48130204e-01  5.50000000e-01 -3.32933446e-02 
 4.28150000e-07  4.28150000e-07  8.48072080e-01  5.50000000e-01 -3.43433981e-02 
 4.28250000e-07  4.28250000e-07  8.48014261e-01  5.50000000e-01 -3.53880628e-02 
 4.28350000e-07  4.28350000e-07  8.47956755e-01  5.50000000e-01 -3.64270695e-02 
 4.28450000e-07  4.28450000e-07  8.47899571e-01  5.50000000e-01 -3.74603409e-02 
 4.28550000e-07  4.28550000e-07  8.47842720e-01  5.50000000e-01 -3.84876414e-02 
 4.28650000e-07  4.28650000e-07  8.47786209e-01  5.50000000e-01 -3.95088678e-02 
 4.28750000e-07  4.28750000e-07  8.47730048e-01  5.50000000e-01 -4.05238106e-02 
 4.28850000e-07  4.28850000e-07  8.47674245e-01  5.50000000e-01 -4.15323479e-02 
