 v-sweep         v(in)           v-sweep         v(out)          v-sweep         i(vdd)         
 7.20000000e-01  7.20000000e-01  7.20000000e-01  1.20866994e+00  7.20000000e-01 -1.95430800e-04 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  4.09609918e-01  7.30000000e-01 -1.97924402e-04 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  1.99709123e-01  7.40000000e-01 -1.88616244e-04 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  1.64028149e-01  7.50000000e-01 -1.77100441e-04 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  1.39576266e-01  7.60000000e-01 -1.65782990e-04 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  1.20748696e-01  7.70000000e-01 -1.54756738e-04 
 7.80000000e-01  7.80000000e-01  7.80000000e-01  1.05364054e-01  7.80000000e-01 -1.44059587e-04 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  9.24061715e-02  7.90000000e-01 -1.33710699e-04 
 8.00000000e-01  8.00000000e-01  8.00000000e-01  8.12732457e-02  8.00000000e-01 -1.23722017e-04 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  7.15762920e-02  8.10000000e-01 -1.14101648e-04 
 8.20000000e-01  8.20000000e-01  8.20000000e-01  6.30470004e-02  8.20000000e-01 -1.04855442e-04 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  5.54911213e-02  8.30000000e-01 -9.59878030e-05 
 8.40000000e-01  8.40000000e-01  8.40000000e-01  4.87626837e-02  8.40000000e-01 -8.75021619e-05 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  4.27487074e-02  8.50000000e-01 -7.94012533e-05 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  3.73596228e-02  8.60000000e-01 -7.16873000e-05 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  3.25229942e-02  8.70000000e-01 -6.43621355e-05 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  2.81792531e-02  8.80000000e-01 -5.74272896e-05 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  2.42787071e-02  8.90000000e-01 -5.08840499e-05 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  2.07793871e-02  9.00000000e-01 -4.47335075e-05 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  1.76454627e-02  9.10000000e-01 -3.89765916e-05 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  1.48460523e-02  9.20000000e-01 -3.36140960e-05 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  1.23543143e-02  9.30000000e-01 -2.86466999e-05 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  1.01467426e-02  9.40000000e-01 -2.40749845e-05 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  8.20261188e-03  9.50000000e-01 -1.98994467e-05 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  6.50353660e-03  9.60000000e-01 -1.61205094e-05 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  5.03311608e-03  9.70000000e-01 -1.27385314e-05 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  3.77664573e-03  9.80000000e-01 -9.75381405e-06 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  2.72088027e-03  9.90000000e-01 -7.16660842e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.85383782e-03  1.00000000e+00 -4.97712014e-06 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  1.16463659e-03  1.01000000e+00 -3.18551427e-06 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  6.43357765e-04  1.02000000e+00 -1.79191916e-06 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  2.80929607e-04  1.03000000e+00 -7.96429972e-07 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  6.90284641e-05  1.04000000e+00 -1.99111639e-07 
 1.05000000e+00  1.05000000e+00  1.05000000e+00 -6.37263667e-09  1.05000000e+00 -1.51000001e-12 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  6.20983270e-10  1.06000000e+00 -1.51000000e-12 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  4.96153776e-10  1.07000000e+00 -1.51000000e-12 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  4.90164675e-10  1.08000000e+00 -1.51000000e-12 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  4.82479350e-10  1.09000000e+00 -1.51000000e-12 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  4.75060691e-10  1.10000000e+00 -1.51000000e-12 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  4.67866199e-10  1.11000000e+00 -1.51000000e-12 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  4.60886325e-10  1.12000000e+00 -1.51000000e-12 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  4.54111603e-10  1.13000000e+00 -1.51000000e-12 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  4.47533117e-10  1.14000000e+00 -1.51000000e-12 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  4.41142471e-10  1.15000000e+00 -1.51000000e-12 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  4.34931731e-10  1.16000000e+00 -1.51000000e-12 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  4.28893408e-10  1.17000000e+00 -1.51000000e-12 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  4.23020420e-10  1.18000000e+00 -1.51000000e-12 
 1.19000000e+00  1.19000000e+00  1.19000000e+00  4.17306070e-10  1.19000000e+00 -1.51000000e-12 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  4.11744022e-10  1.20000000e+00 -1.51000000e-12 
 1.21000000e+00  1.21000000e+00  1.21000000e+00  4.06328262e-10  1.21000000e+00 -1.51000000e-12 
 1.22000000e+00  1.22000000e+00  1.22000000e+00  4.01053096e-10  1.22000000e+00 -1.51000000e-12 
 1.23000000e+00  1.23000000e+00  1.23000000e+00  3.95913123e-10  1.23000000e+00 -1.51000000e-12 
 1.24000000e+00  1.24000000e+00  1.24000000e+00  3.90903212e-10  1.24000000e+00 -1.51000000e-12 
 1.25000000e+00  1.25000000e+00  1.25000000e+00  3.86018485e-10  1.25000000e+00 -1.51000000e-12 
 1.26000000e+00  1.26000000e+00  1.26000000e+00  3.81254313e-10  1.26000000e+00 -1.51000000e-12 
 1.27000000e+00  1.27000000e+00  1.27000000e+00  3.76606287e-10  1.27000000e+00 -1.51000000e-12 
 1.28000000e+00  1.28000000e+00  1.28000000e+00  3.72070211e-10  1.28000000e+00 -1.51000000e-12 
 1.29000000e+00  1.29000000e+00  1.29000000e+00  3.67642090e-10  1.29000000e+00 -1.51000000e-12 
 1.30000000e+00  1.30000000e+00  1.30000000e+00  3.63318113e-10  1.30000000e+00 -1.51000000e-12 
 1.31000000e+00  1.31000000e+00  1.31000000e+00  3.59094654e-10  1.31000000e+00 -1.51000000e-12 
 1.32000000e+00  1.32000000e+00  1.32000000e+00  3.54968243e-10  1.32000000e+00 -1.51000000e-12 
 1.33000000e+00  1.33000000e+00  1.33000000e+00  3.50935579e-10  1.33000000e+00 -1.51000000e-12 
 1.34000000e+00  1.34000000e+00  1.34000000e+00  3.46993501e-10  1.34000000e+00 -1.51000000e-12 
 1.35000000e+00  1.35000000e+00  1.35000000e+00  3.43138990e-10  1.35000000e+00 -1.51000000e-12 
 1.36000000e+00  1.36000000e+00  1.36000000e+00  3.39369162e-10  1.36000000e+00 -1.51000000e-12 
 1.37000000e+00  1.37000000e+00  1.37000000e+00  3.35681257e-10  1.37000000e+00 -1.51000000e-12 
 1.38000000e+00  1.38000000e+00  1.38000000e+00  3.32072634e-10  1.38000000e+00 -1.51000000e-12 
 1.39000000e+00  1.39000000e+00  1.39000000e+00  3.28540764e-10  1.39000000e+00 -1.51000000e-12 
 1.40000000e+00  1.40000000e+00  1.40000000e+00  3.25083222e-10  1.40000000e+00 -1.51000000e-12 
 1.41000000e+00  1.41000000e+00  1.41000000e+00  3.21697688e-10  1.41000000e+00 -1.51000000e-12 
 1.42000000e+00  1.42000000e+00  1.42000000e+00  3.18381936e-10  1.42000000e+00 -1.51000000e-12 
 1.43000000e+00  1.43000000e+00  1.43000000e+00  3.15133831e-10  1.43000000e+00 -1.51000000e-12 
 1.44000000e+00  1.44000000e+00  1.44000000e+00  3.11951324e-10  1.44000000e+00 -1.51000000e-12 
 1.45000000e+00  1.45000000e+00  1.45000000e+00  3.08832447e-10  1.45000000e+00 -1.51000000e-12 
 1.46000000e+00  1.46000000e+00  1.46000000e+00  3.05775311e-10  1.46000000e+00 -1.51000000e-12 
 1.47000000e+00  1.47000000e+00  1.47000000e+00  3.02778101e-10  1.47000000e+00 -1.51000000e-12 
 1.48000000e+00  1.48000000e+00  1.48000000e+00  2.99839075e-10  1.48000000e+00 -1.51000000e-12 
 1.49000000e+00  1.49000000e+00  1.49000000e+00  2.96956549e-10  1.49000000e+00 -1.51000000e-12 
 1.50000000e+00  1.50000000e+00  1.50000000e+00  2.94128915e-10  1.50000000e+00 -1.51000000e-12 
