 time            time            v(q)            v(qb)          
 1.56278477e-09  1.56278477e-09  1.37791506e-09  2.50000000e+00 
 1.56328477e-09  1.56328477e-09  1.37791506e-09  2.50000000e+00 
 1.56378477e-09  1.56378477e-09  1.37791506e-09  2.50000000e+00 
 1.56428477e-09  1.56428477e-09  1.37791506e-09  2.50000000e+00 
 1.56478477e-09  1.56478477e-09  1.37791506e-09  2.50000000e+00 
 1.56528477e-09  1.56528477e-09  1.37791506e-09  2.50000000e+00 
 1.56578477e-09  1.56578477e-09  1.37791506e-09  2.50000000e+00 
 1.56628477e-09  1.56628477e-09  1.37791506e-09  2.50000000e+00 
 1.56678477e-09  1.56678477e-09  1.37791506e-09  2.50000000e+00 
 1.56728477e-09  1.56728477e-09  1.37791506e-09  2.50000000e+00 
 1.56778477e-09  1.56778477e-09  1.37791506e-09  2.50000000e+00 
 1.56828477e-09  1.56828477e-09  1.37791506e-09  2.50000000e+00 
 1.56878477e-09  1.56878477e-09  1.37791506e-09  2.50000000e+00 
 1.56928477e-09  1.56928477e-09  1.37791506e-09  2.50000000e+00 
 1.56978477e-09  1.56978477e-09  1.37791506e-09  2.50000000e+00 
 1.57028477e-09  1.57028477e-09  1.37791506e-09  2.50000000e+00 
 1.57078477e-09  1.57078477e-09  1.37791506e-09  2.50000000e+00 
 1.57128477e-09  1.57128477e-09  1.37791506e-09  2.50000000e+00 
 1.57178477e-09  1.57178477e-09  1.37791506e-09  2.50000000e+00 
 1.57228477e-09  1.57228477e-09  1.37791506e-09  2.50000000e+00 
 1.57278477e-09  1.57278477e-09  1.37791506e-09  2.50000000e+00 
 1.57328477e-09  1.57328477e-09  1.37791506e-09  2.50000000e+00 
 1.57378477e-09  1.57378477e-09  1.37791506e-09  2.50000000e+00 
 1.57428477e-09  1.57428477e-09  1.37791506e-09  2.50000000e+00 
 1.57478477e-09  1.57478477e-09  1.37791506e-09  2.50000000e+00 
 1.57528477e-09  1.57528477e-09  1.37791506e-09  2.50000000e+00 
 1.57578477e-09  1.57578477e-09  1.37791506e-09  2.50000000e+00 
 1.57628477e-09  1.57628477e-09  1.37791506e-09  2.50000000e+00 
 1.57678477e-09  1.57678477e-09  1.37791506e-09  2.50000000e+00 
 1.57728477e-09  1.57728477e-09  1.37791506e-09  2.50000000e+00 
 1.57778477e-09  1.57778477e-09  1.37791506e-09  2.50000000e+00 
 1.57828477e-09  1.57828477e-09  1.37791506e-09  2.50000000e+00 
 1.57878477e-09  1.57878477e-09  1.37791506e-09  2.50000000e+00 
 1.57928477e-09  1.57928477e-09  1.37791506e-09  2.50000000e+00 
 1.57978477e-09  1.57978477e-09  1.37791506e-09  2.50000000e+00 
 1.58028477e-09  1.58028477e-09  1.37791506e-09  2.50000000e+00 
 1.58078477e-09  1.58078477e-09  1.37791506e-09  2.50000000e+00 
 1.58128477e-09  1.58128477e-09  1.37791506e-09  2.50000000e+00 
 1.58178477e-09  1.58178477e-09  1.37791506e-09  2.50000000e+00 
 1.58228477e-09  1.58228477e-09  1.37791506e-09  2.50000000e+00 
 1.58278477e-09  1.58278477e-09  1.37791506e-09  2.50000000e+00 
 1.58328477e-09  1.58328477e-09  1.37791506e-09  2.50000000e+00 
 1.58378477e-09  1.58378477e-09  1.37791506e-09  2.50000000e+00 
 1.58428477e-09  1.58428477e-09  1.37791506e-09  2.50000000e+00 
 1.58478477e-09  1.58478477e-09  1.37791506e-09  2.50000000e+00 
 1.58528477e-09  1.58528477e-09  1.37791506e-09  2.50000000e+00 
 1.58578477e-09  1.58578477e-09  1.37791506e-09  2.50000000e+00 
 1.58628477e-09  1.58628477e-09  1.37791506e-09  2.50000000e+00 
 1.58678477e-09  1.58678477e-09  1.37791506e-09  2.50000000e+00 
 1.58728477e-09  1.58728477e-09  1.37791506e-09  2.50000000e+00 
 1.58778477e-09  1.58778477e-09  1.37791506e-09  2.50000000e+00 
 1.58828477e-09  1.58828477e-09  1.37791506e-09  2.50000000e+00 
 1.58878477e-09  1.58878477e-09  1.37791506e-09  2.50000000e+00 
 1.58928477e-09  1.58928477e-09  1.37791506e-09  2.50000000e+00 
 1.58978477e-09  1.58978477e-09  1.37791506e-09  2.50000000e+00 
 1.59028477e-09  1.59028477e-09  1.37791506e-09  2.50000000e+00 
 1.59078477e-09  1.59078477e-09  1.37791506e-09  2.50000000e+00 
 1.59128477e-09  1.59128477e-09  1.37791506e-09  2.50000000e+00 
 1.59178477e-09  1.59178477e-09  1.37791506e-09  2.50000000e+00 
 1.59228477e-09  1.59228477e-09  1.37791506e-09  2.50000000e+00 
 1.59278477e-09  1.59278477e-09  1.37791506e-09  2.50000000e+00 
 1.59328477e-09  1.59328477e-09  1.37791506e-09  2.50000000e+00 
 1.59378477e-09  1.59378477e-09  1.37791506e-09  2.50000000e+00 
 1.59428477e-09  1.59428477e-09  1.37791506e-09  2.50000000e+00 
 1.59478477e-09  1.59478477e-09  1.37791506e-09  2.50000000e+00 
 1.59528477e-09  1.59528477e-09  1.37791506e-09  2.50000000e+00 
 1.59578477e-09  1.59578477e-09  1.37791506e-09  2.50000000e+00 
 1.59628477e-09  1.59628477e-09  1.37791506e-09  2.50000000e+00 
 1.59678477e-09  1.59678477e-09  1.37791506e-09  2.50000000e+00 
 1.59728477e-09  1.59728477e-09  1.37791506e-09  2.50000000e+00 
 1.59778477e-09  1.59778477e-09  1.37791506e-09  2.50000000e+00 
 1.59828477e-09  1.59828477e-09  1.37791506e-09  2.50000000e+00 
 1.59878477e-09  1.59878477e-09  1.37791506e-09  2.50000000e+00 
 1.59928477e-09  1.59928477e-09  1.37791506e-09  2.50000000e+00 
 1.59978477e-09  1.59978477e-09  1.37791506e-09  2.50000000e+00 
 1.60028477e-09  1.60028477e-09  1.37791506e-09  2.50000000e+00 
 1.60078477e-09  1.60078477e-09  1.37791506e-09  2.50000000e+00 
 1.60128477e-09  1.60128477e-09  1.37791506e-09  2.50000000e+00 
 1.60178477e-09  1.60178477e-09  1.37791506e-09  2.50000000e+00 
 1.60228477e-09  1.60228477e-09  1.37791506e-09  2.50000000e+00 
 1.60278477e-09  1.60278477e-09  1.37791506e-09  2.50000000e+00 
 1.60328477e-09  1.60328477e-09  1.37791506e-09  2.50000000e+00 
 1.60378477e-09  1.60378477e-09  1.37791506e-09  2.50000000e+00 
 1.60428477e-09  1.60428477e-09  1.37791506e-09  2.50000000e+00 
 1.60478477e-09  1.60478477e-09  1.37791506e-09  2.50000000e+00 
 1.60528477e-09  1.60528477e-09  1.37791506e-09  2.50000000e+00 
 1.60578477e-09  1.60578477e-09  1.37791506e-09  2.50000000e+00 
 1.60628477e-09  1.60628477e-09  1.37791506e-09  2.50000000e+00 
 1.60678477e-09  1.60678477e-09  1.37791506e-09  2.50000000e+00 
 1.60728477e-09  1.60728477e-09  1.37791506e-09  2.50000000e+00 
 1.60778477e-09  1.60778477e-09  1.37791506e-09  2.50000000e+00 
 1.60828477e-09  1.60828477e-09  1.37791506e-09  2.50000000e+00 
 1.60878477e-09  1.60878477e-09  1.37791506e-09  2.50000000e+00 
 1.60928477e-09  1.60928477e-09  1.37791506e-09  2.50000000e+00 
 1.60978477e-09  1.60978477e-09  1.37791506e-09  2.50000000e+00 
 1.61028477e-09  1.61028477e-09  1.37791506e-09  2.50000000e+00 
 1.61078477e-09  1.61078477e-09  1.37791506e-09  2.50000000e+00 
 1.61128477e-09  1.61128477e-09  1.37791506e-09  2.50000000e+00 
 1.61178477e-09  1.61178477e-09  1.37791506e-09  2.50000000e+00 
 1.61228477e-09  1.61228477e-09  1.37791506e-09  2.50000000e+00 
 1.61278477e-09  1.61278477e-09  1.37791506e-09  2.50000000e+00 
 1.61328477e-09  1.61328477e-09  1.37791506e-09  2.50000000e+00 
 1.61378477e-09  1.61378477e-09  1.37791506e-09  2.50000000e+00 
 1.61428477e-09  1.61428477e-09  1.37791506e-09  2.50000000e+00 
 1.61478477e-09  1.61478477e-09  1.37791506e-09  2.50000000e+00 
 1.61528477e-09  1.61528477e-09  1.37791506e-09  2.50000000e+00 
 1.61578477e-09  1.61578477e-09  1.37791506e-09  2.50000000e+00 
 1.61628477e-09  1.61628477e-09  1.37791506e-09  2.50000000e+00 
 1.61678477e-09  1.61678477e-09  1.37791506e-09  2.50000000e+00 
 1.61728477e-09  1.61728477e-09  1.37791506e-09  2.50000000e+00 
 1.61778477e-09  1.61778477e-09  1.37791506e-09  2.50000000e+00 
 1.61828477e-09  1.61828477e-09  1.37791506e-09  2.50000000e+00 
 1.61878477e-09  1.61878477e-09  1.37791506e-09  2.50000000e+00 
 1.61928477e-09  1.61928477e-09  1.37791506e-09  2.50000000e+00 
 1.61978477e-09  1.61978477e-09  1.37791506e-09  2.50000000e+00 
 1.62028477e-09  1.62028477e-09  1.37791506e-09  2.50000000e+00 
 1.62078477e-09  1.62078477e-09  1.37791506e-09  2.50000000e+00 
 1.62128477e-09  1.62128477e-09  1.37791506e-09  2.50000000e+00 
 1.62178477e-09  1.62178477e-09  1.37791506e-09  2.50000000e+00 
 1.62228477e-09  1.62228477e-09  1.37791506e-09  2.50000000e+00 
 1.62278477e-09  1.62278477e-09  1.37791506e-09  2.50000000e+00 
 1.62328477e-09  1.62328477e-09  1.37791506e-09  2.50000000e+00 
 1.62378477e-09  1.62378477e-09  1.37791506e-09  2.50000000e+00 
 1.62428477e-09  1.62428477e-09  1.37791506e-09  2.50000000e+00 
 1.62478477e-09  1.62478477e-09  1.37791506e-09  2.50000000e+00 
 1.62528477e-09  1.62528477e-09  1.37791506e-09  2.50000000e+00 
 1.62578477e-09  1.62578477e-09  1.37791506e-09  2.50000000e+00 
 1.62628477e-09  1.62628477e-09  1.37791506e-09  2.50000000e+00 
 1.62678477e-09  1.62678477e-09  1.37791506e-09  2.50000000e+00 
 1.62728477e-09  1.62728477e-09  1.37791506e-09  2.50000000e+00 
 1.62778477e-09  1.62778477e-09  1.37791506e-09  2.50000000e+00 
 1.62828477e-09  1.62828477e-09  1.37791506e-09  2.50000000e+00 
 1.62878477e-09  1.62878477e-09  1.37791506e-09  2.50000000e+00 
 1.62928477e-09  1.62928477e-09  1.37791506e-09  2.50000000e+00 
 1.62978477e-09  1.62978477e-09  1.37791506e-09  2.50000000e+00 
 1.63028477e-09  1.63028477e-09  1.37791506e-09  2.50000000e+00 
 1.63078477e-09  1.63078477e-09  1.37791506e-09  2.50000000e+00 
 1.63128477e-09  1.63128477e-09  1.37791506e-09  2.50000000e+00 
 1.63178477e-09  1.63178477e-09  1.37791506e-09  2.50000000e+00 
 1.63228477e-09  1.63228477e-09  1.37791506e-09  2.50000000e+00 
 1.63278477e-09  1.63278477e-09  1.37791506e-09  2.50000000e+00 
 1.63328477e-09  1.63328477e-09  1.37791506e-09  2.50000000e+00 
 1.63378477e-09  1.63378477e-09  1.37791506e-09  2.50000000e+00 
 1.63428477e-09  1.63428477e-09  1.37791506e-09  2.50000000e+00 
 1.63478477e-09  1.63478477e-09  1.37791506e-09  2.50000000e+00 
 1.63528477e-09  1.63528477e-09  1.37791506e-09  2.50000000e+00 
 1.63578477e-09  1.63578477e-09  1.37791506e-09  2.50000000e+00 
 1.63628477e-09  1.63628477e-09  1.37791506e-09  2.50000000e+00 
 1.63678477e-09  1.63678477e-09  1.37791506e-09  2.50000000e+00 
 1.63728477e-09  1.63728477e-09  1.37791506e-09  2.50000000e+00 
 1.63778477e-09  1.63778477e-09  1.37791506e-09  2.50000000e+00 
 1.63828477e-09  1.63828477e-09  1.37791506e-09  2.50000000e+00 
 1.63878477e-09  1.63878477e-09  1.37791506e-09  2.50000000e+00 
 1.63928477e-09  1.63928477e-09  1.37791506e-09  2.50000000e+00 
 1.63978477e-09  1.63978477e-09  1.37791506e-09  2.50000000e+00 
 1.64028477e-09  1.64028477e-09  1.37791506e-09  2.50000000e+00 
 1.64078477e-09  1.64078477e-09  1.37791506e-09  2.50000000e+00 
 1.64128477e-09  1.64128477e-09  1.37791506e-09  2.50000000e+00 
 1.64178477e-09  1.64178477e-09  1.37791506e-09  2.50000000e+00 
 1.64228477e-09  1.64228477e-09  1.37791506e-09  2.50000000e+00 
 1.64278477e-09  1.64278477e-09  1.37791506e-09  2.50000000e+00 
 1.64328477e-09  1.64328477e-09  1.37791506e-09  2.50000000e+00 
 1.64378477e-09  1.64378477e-09  1.37791506e-09  2.50000000e+00 
 1.64428477e-09  1.64428477e-09  1.37791506e-09  2.50000000e+00 
 1.64478477e-09  1.64478477e-09  1.37791506e-09  2.50000000e+00 
 1.64528477e-09  1.64528477e-09  1.37791506e-09  2.50000000e+00 
 1.64578477e-09  1.64578477e-09  1.37791506e-09  2.50000000e+00 
 1.64628477e-09  1.64628477e-09  1.37791506e-09  2.50000000e+00 
 1.64678477e-09  1.64678477e-09  1.37791506e-09  2.50000000e+00 
 1.64728477e-09  1.64728477e-09  1.37791506e-09  2.50000000e+00 
 1.64778477e-09  1.64778477e-09  1.37791506e-09  2.50000000e+00 
 1.64828477e-09  1.64828477e-09  1.37791506e-09  2.50000000e+00 
 1.64878477e-09  1.64878477e-09  1.37791506e-09  2.50000000e+00 
 1.64928477e-09  1.64928477e-09  1.37791506e-09  2.50000000e+00 
 1.64978477e-09  1.64978477e-09  1.37791506e-09  2.50000000e+00 
 1.65028477e-09  1.65028477e-09  1.37791506e-09  2.50000000e+00 
 1.65078477e-09  1.65078477e-09  1.37791506e-09  2.50000000e+00 
 1.65128477e-09  1.65128477e-09  1.37791506e-09  2.50000000e+00 
 1.65178477e-09  1.65178477e-09  1.37791506e-09  2.50000000e+00 
 1.65228477e-09  1.65228477e-09  1.37791506e-09  2.50000000e+00 
 1.65278477e-09  1.65278477e-09  1.37791506e-09  2.50000000e+00 
 1.65328477e-09  1.65328477e-09  1.37791506e-09  2.50000000e+00 
 1.65378477e-09  1.65378477e-09  1.37791506e-09  2.50000000e+00 
 1.65428477e-09  1.65428477e-09  1.37791506e-09  2.50000000e+00 
 1.65478477e-09  1.65478477e-09  1.37791506e-09  2.50000000e+00 
 1.65528477e-09  1.65528477e-09  1.37791506e-09  2.50000000e+00 
 1.65578477e-09  1.65578477e-09  1.37791506e-09  2.50000000e+00 
 1.65628477e-09  1.65628477e-09  1.37791506e-09  2.50000000e+00 
 1.65678477e-09  1.65678477e-09  1.37791506e-09  2.50000000e+00 
 1.65728477e-09  1.65728477e-09  1.37791506e-09  2.50000000e+00 
 1.65778477e-09  1.65778477e-09  1.37791506e-09  2.50000000e+00 
 1.65828477e-09  1.65828477e-09  1.37791506e-09  2.50000000e+00 
 1.65878477e-09  1.65878477e-09  1.37791506e-09  2.50000000e+00 
 1.65928477e-09  1.65928477e-09  1.37791506e-09  2.50000000e+00 
 1.65978477e-09  1.65978477e-09  1.37791506e-09  2.50000000e+00 
 1.66028477e-09  1.66028477e-09  1.37791506e-09  2.50000000e+00 
 1.66078477e-09  1.66078477e-09  1.37791506e-09  2.50000000e+00 
 1.66128477e-09  1.66128477e-09  1.37791506e-09  2.50000000e+00 
 1.66178477e-09  1.66178477e-09  1.37791506e-09  2.50000000e+00 
 1.66228477e-09  1.66228477e-09  1.37791506e-09  2.50000000e+00 
 1.66278477e-09  1.66278477e-09  1.37791506e-09  2.50000000e+00 
 1.66328477e-09  1.66328477e-09  1.37791506e-09  2.50000000e+00 
 1.66378477e-09  1.66378477e-09  1.37791506e-09  2.50000000e+00 
 1.66428477e-09  1.66428477e-09  1.37791506e-09  2.50000000e+00 
 1.66478477e-09  1.66478477e-09  1.37791506e-09  2.50000000e+00 
 1.66528477e-09  1.66528477e-09  1.37791506e-09  2.50000000e+00 
 1.66578477e-09  1.66578477e-09  1.37791506e-09  2.50000000e+00 
 1.66628477e-09  1.66628477e-09  1.37791506e-09  2.50000000e+00 
 1.66678477e-09  1.66678477e-09  1.37791506e-09  2.50000000e+00 
 1.66728477e-09  1.66728477e-09  1.37791506e-09  2.50000000e+00 
 1.66778477e-09  1.66778477e-09  1.37791506e-09  2.50000000e+00 
 1.66828477e-09  1.66828477e-09  1.37791506e-09  2.50000000e+00 
 1.66878477e-09  1.66878477e-09  1.37791506e-09  2.50000000e+00 
 1.66928477e-09  1.66928477e-09  1.37791506e-09  2.50000000e+00 
 1.66978477e-09  1.66978477e-09  1.37791506e-09  2.50000000e+00 
 1.67028477e-09  1.67028477e-09  1.37791506e-09  2.50000000e+00 
 1.67078477e-09  1.67078477e-09  1.37791506e-09  2.50000000e+00 
 1.67128477e-09  1.67128477e-09  1.37791506e-09  2.50000000e+00 
 1.67178477e-09  1.67178477e-09  1.37791506e-09  2.50000000e+00 
 1.67228477e-09  1.67228477e-09  1.37791506e-09  2.50000000e+00 
 1.67278477e-09  1.67278477e-09  1.37791506e-09  2.50000000e+00 
 1.67328477e-09  1.67328477e-09  1.37791506e-09  2.50000000e+00 
 1.67378477e-09  1.67378477e-09  1.37791506e-09  2.50000000e+00 
 1.67428477e-09  1.67428477e-09  1.37791506e-09  2.50000000e+00 
 1.67478477e-09  1.67478477e-09  1.37791506e-09  2.50000000e+00 
 1.67528477e-09  1.67528477e-09  1.37791506e-09  2.50000000e+00 
 1.67578477e-09  1.67578477e-09  1.37791506e-09  2.50000000e+00 
 1.67628477e-09  1.67628477e-09  1.37791506e-09  2.50000000e+00 
 1.67678477e-09  1.67678477e-09  1.37791506e-09  2.50000000e+00 
 1.67728477e-09  1.67728477e-09  1.37791506e-09  2.50000000e+00 
 1.67778477e-09  1.67778477e-09  1.37791506e-09  2.50000000e+00 
 1.67828477e-09  1.67828477e-09  1.37791506e-09  2.50000000e+00 
 1.67878477e-09  1.67878477e-09  1.37791506e-09  2.50000000e+00 
 1.67928477e-09  1.67928477e-09  1.37791506e-09  2.50000000e+00 
 1.67978477e-09  1.67978477e-09  1.37791506e-09  2.50000000e+00 
 1.68028477e-09  1.68028477e-09  1.37791506e-09  2.50000000e+00 
 1.68078477e-09  1.68078477e-09  1.37791506e-09  2.50000000e+00 
 1.68128477e-09  1.68128477e-09  1.37791506e-09  2.50000000e+00 
 1.68178477e-09  1.68178477e-09  1.37791506e-09  2.50000000e+00 
 1.68228477e-09  1.68228477e-09  1.37791506e-09  2.50000000e+00 
 1.68278477e-09  1.68278477e-09  1.37791506e-09  2.50000000e+00 
 1.68328477e-09  1.68328477e-09  1.37791506e-09  2.50000000e+00 
 1.68378477e-09  1.68378477e-09  1.37791506e-09  2.50000000e+00 
 1.68428477e-09  1.68428477e-09  1.37791506e-09  2.50000000e+00 
 1.68478477e-09  1.68478477e-09  1.37791506e-09  2.50000000e+00 
 1.68528477e-09  1.68528477e-09  1.37791506e-09  2.50000000e+00 
 1.68578477e-09  1.68578477e-09  1.37791506e-09  2.50000000e+00 
 1.68628477e-09  1.68628477e-09  1.37791506e-09  2.50000000e+00 
 1.68678477e-09  1.68678477e-09  1.37791506e-09  2.50000000e+00 
 1.68728477e-09  1.68728477e-09  1.37791506e-09  2.50000000e+00 
 1.68778477e-09  1.68778477e-09  1.37791506e-09  2.50000000e+00 
 1.68828477e-09  1.68828477e-09  1.37791506e-09  2.50000000e+00 
 1.68878477e-09  1.68878477e-09  1.37791506e-09  2.50000000e+00 
 1.68928477e-09  1.68928477e-09  1.37791506e-09  2.50000000e+00 
 1.68978477e-09  1.68978477e-09  1.37791506e-09  2.50000000e+00 
 1.69028477e-09  1.69028477e-09  1.37791506e-09  2.50000000e+00 
 1.69078477e-09  1.69078477e-09  1.37791506e-09  2.50000000e+00 
 1.69128477e-09  1.69128477e-09  1.37791506e-09  2.50000000e+00 
 1.69178477e-09  1.69178477e-09  1.37791506e-09  2.50000000e+00 
 1.69228477e-09  1.69228477e-09  1.37791506e-09  2.50000000e+00 
 1.69278477e-09  1.69278477e-09  1.37791506e-09  2.50000000e+00 
 1.69328477e-09  1.69328477e-09  1.37791506e-09  2.50000000e+00 
 1.69378477e-09  1.69378477e-09  1.37791506e-09  2.50000000e+00 
 1.69428477e-09  1.69428477e-09  1.37791506e-09  2.50000000e+00 
 1.69478477e-09  1.69478477e-09  1.37791506e-09  2.50000000e+00 
 1.69528477e-09  1.69528477e-09  1.37791506e-09  2.50000000e+00 
 1.69578477e-09  1.69578477e-09  1.37791506e-09  2.50000000e+00 
 1.69628477e-09  1.69628477e-09  1.37791506e-09  2.50000000e+00 
 1.69678477e-09  1.69678477e-09  1.37791506e-09  2.50000000e+00 
 1.69728477e-09  1.69728477e-09  1.37791506e-09  2.50000000e+00 
 1.69778477e-09  1.69778477e-09  1.37791506e-09  2.50000000e+00 
 1.69828477e-09  1.69828477e-09  1.37791506e-09  2.50000000e+00 
 1.69878477e-09  1.69878477e-09  1.37791506e-09  2.50000000e+00 
 1.69928477e-09  1.69928477e-09  1.37791506e-09  2.50000000e+00 
 1.69978477e-09  1.69978477e-09  1.37791506e-09  2.50000000e+00 
 1.70028477e-09  1.70028477e-09  1.37791506e-09  2.50000000e+00 
 1.70078477e-09  1.70078477e-09  1.37791506e-09  2.50000000e+00 
 1.70128477e-09  1.70128477e-09  1.37791506e-09  2.50000000e+00 
 1.70178477e-09  1.70178477e-09  1.37791506e-09  2.50000000e+00 
 1.70228477e-09  1.70228477e-09  1.37791506e-09  2.50000000e+00 
 1.70278477e-09  1.70278477e-09  1.37791506e-09  2.50000000e+00 
 1.70328477e-09  1.70328477e-09  1.37791506e-09  2.50000000e+00 
 1.70378477e-09  1.70378477e-09  1.37791506e-09  2.50000000e+00 
 1.70428477e-09  1.70428477e-09  1.37791506e-09  2.50000000e+00 
 1.70478477e-09  1.70478477e-09  1.37791506e-09  2.50000000e+00 
 1.70528477e-09  1.70528477e-09  1.37791506e-09  2.50000000e+00 
 1.70578477e-09  1.70578477e-09  1.37791506e-09  2.50000000e+00 
 1.70628477e-09  1.70628477e-09  1.37791506e-09  2.50000000e+00 
 1.70678477e-09  1.70678477e-09  1.37791506e-09  2.50000000e+00 
 1.70728477e-09  1.70728477e-09  1.37791506e-09  2.50000000e+00 
 1.70778477e-09  1.70778477e-09  1.37791506e-09  2.50000000e+00 
 1.70828477e-09  1.70828477e-09  1.37791506e-09  2.50000000e+00 
 1.70878477e-09  1.70878477e-09  1.37791506e-09  2.50000000e+00 
 1.70928477e-09  1.70928477e-09  1.37791506e-09  2.50000000e+00 
 1.70978477e-09  1.70978477e-09  1.37791506e-09  2.50000000e+00 
 1.71028477e-09  1.71028477e-09  1.37791506e-09  2.50000000e+00 
 1.71078477e-09  1.71078477e-09  1.37791506e-09  2.50000000e+00 
 1.71128477e-09  1.71128477e-09  1.37791506e-09  2.50000000e+00 
 1.71178477e-09  1.71178477e-09  1.37791506e-09  2.50000000e+00 
 1.71228477e-09  1.71228477e-09  1.37791506e-09  2.50000000e+00 
 1.71278477e-09  1.71278477e-09  1.37791506e-09  2.50000000e+00 
 1.71328477e-09  1.71328477e-09  1.37791506e-09  2.50000000e+00 
 1.71378477e-09  1.71378477e-09  1.37791506e-09  2.50000000e+00 
 1.71428477e-09  1.71428477e-09  1.37791506e-09  2.50000000e+00 
 1.71478477e-09  1.71478477e-09  1.37791506e-09  2.50000000e+00 
 1.71528477e-09  1.71528477e-09  1.37791506e-09  2.50000000e+00 
 1.71578477e-09  1.71578477e-09  1.37791506e-09  2.50000000e+00 
 1.71628477e-09  1.71628477e-09  1.37791506e-09  2.50000000e+00 
 1.71678477e-09  1.71678477e-09  1.37791506e-09  2.50000000e+00 
 1.71728477e-09  1.71728477e-09  1.37791506e-09  2.50000000e+00 
 1.71778477e-09  1.71778477e-09  1.37791506e-09  2.50000000e+00 
 1.71828477e-09  1.71828477e-09  1.37791506e-09  2.50000000e+00 
 1.71878477e-09  1.71878477e-09  1.37791506e-09  2.50000000e+00 
 1.71928477e-09  1.71928477e-09  1.37791506e-09  2.50000000e+00 
 1.71978477e-09  1.71978477e-09  1.37791506e-09  2.50000000e+00 
 1.72028477e-09  1.72028477e-09  1.37791506e-09  2.50000000e+00 
 1.72078477e-09  1.72078477e-09  1.37791506e-09  2.50000000e+00 
 1.72128477e-09  1.72128477e-09  1.37791506e-09  2.50000000e+00 
 1.72178477e-09  1.72178477e-09  1.37791506e-09  2.50000000e+00 
 1.72228477e-09  1.72228477e-09  1.37791506e-09  2.50000000e+00 
 1.72278477e-09  1.72278477e-09  1.37791506e-09  2.50000000e+00 
 1.72328477e-09  1.72328477e-09  1.37791506e-09  2.50000000e+00 
 1.72378477e-09  1.72378477e-09  1.37791506e-09  2.50000000e+00 
 1.72428477e-09  1.72428477e-09  1.37791506e-09  2.50000000e+00 
 1.72478477e-09  1.72478477e-09  1.37791506e-09  2.50000000e+00 
 1.72528477e-09  1.72528477e-09  1.37791506e-09  2.50000000e+00 
 1.72578477e-09  1.72578477e-09  1.37791506e-09  2.50000000e+00 
 1.72628477e-09  1.72628477e-09  1.37791506e-09  2.50000000e+00 
 1.72678477e-09  1.72678477e-09  1.37791506e-09  2.50000000e+00 
 1.72728477e-09  1.72728477e-09  1.37791506e-09  2.50000000e+00 
 1.72778477e-09  1.72778477e-09  1.37791506e-09  2.50000000e+00 
 1.72828477e-09  1.72828477e-09  1.37791506e-09  2.50000000e+00 
 1.72878477e-09  1.72878477e-09  1.37791506e-09  2.50000000e+00 
 1.72928477e-09  1.72928477e-09  1.37791506e-09  2.50000000e+00 
 1.72978477e-09  1.72978477e-09  1.37791506e-09  2.50000000e+00 
 1.73028477e-09  1.73028477e-09  1.37791506e-09  2.50000000e+00 
 1.73078477e-09  1.73078477e-09  1.37791506e-09  2.50000000e+00 
 1.73128477e-09  1.73128477e-09  1.37791506e-09  2.50000000e+00 
 1.73178477e-09  1.73178477e-09  1.37791506e-09  2.50000000e+00 
 1.73228477e-09  1.73228477e-09  1.37791506e-09  2.50000000e+00 
 1.73278477e-09  1.73278477e-09  1.37791506e-09  2.50000000e+00 
 1.73328477e-09  1.73328477e-09  1.37791506e-09  2.50000000e+00 
 1.73378477e-09  1.73378477e-09  1.37791506e-09  2.50000000e+00 
 1.73428477e-09  1.73428477e-09  1.37791506e-09  2.50000000e+00 
 1.73478477e-09  1.73478477e-09  1.37791506e-09  2.50000000e+00 
 1.73528477e-09  1.73528477e-09  1.37791506e-09  2.50000000e+00 
 1.73578477e-09  1.73578477e-09  1.37791506e-09  2.50000000e+00 
 1.73628477e-09  1.73628477e-09  1.37791506e-09  2.50000000e+00 
 1.73678477e-09  1.73678477e-09  1.37791506e-09  2.50000000e+00 
 1.73728477e-09  1.73728477e-09  1.37791506e-09  2.50000000e+00 
 1.73778477e-09  1.73778477e-09  1.37791506e-09  2.50000000e+00 
 1.73828477e-09  1.73828477e-09  1.37791506e-09  2.50000000e+00 
 1.73878477e-09  1.73878477e-09  1.37791506e-09  2.50000000e+00 
 1.73928477e-09  1.73928477e-09  1.37791506e-09  2.50000000e+00 
 1.73978477e-09  1.73978477e-09  1.37791506e-09  2.50000000e+00 
 1.74028477e-09  1.74028477e-09  1.37791506e-09  2.50000000e+00 
 1.74078477e-09  1.74078477e-09  1.37791506e-09  2.50000000e+00 
 1.74128477e-09  1.74128477e-09  1.37791506e-09  2.50000000e+00 
 1.74178477e-09  1.74178477e-09  1.37791506e-09  2.50000000e+00 
 1.74228477e-09  1.74228477e-09  1.37791506e-09  2.50000000e+00 
 1.74278477e-09  1.74278477e-09  1.37791506e-09  2.50000000e+00 
 1.74328477e-09  1.74328477e-09  1.37791506e-09  2.50000000e+00 
 1.74378477e-09  1.74378477e-09  1.37791506e-09  2.50000000e+00 
 1.74428477e-09  1.74428477e-09  1.37791506e-09  2.50000000e+00 
 1.74478477e-09  1.74478477e-09  1.37791506e-09  2.50000000e+00 
 1.74528477e-09  1.74528477e-09  1.37791506e-09  2.50000000e+00 
 1.74578477e-09  1.74578477e-09  1.37791506e-09  2.50000000e+00 
