 3.75837404e+03  3.75837404e+03  0.00000000e+00  3.75837404e+03 -5.55681016e+01  3.75837404e+03 -6.15810665e+01  3.75837404e+03 -6.31668719e+01  3.75837404e+03 -6.54222657e+01 
 3.80189396e+03  3.80189396e+03  0.00000000e+00  3.80189396e+03 -5.55680025e+01  3.80189396e+03 -6.15809081e+01  3.80189396e+03 -6.31667725e+01  3.80189396e+03 -6.54222097e+01 
 3.84591782e+03  3.84591782e+03  0.00000000e+00  3.84591782e+03 -5.55679010e+01  3.84591782e+03 -6.15807461e+01  3.84591782e+03 -6.31666708e+01  3.84591782e+03 -6.54221524e+01 
 3.89045145e+03  3.89045145e+03  0.00000000e+00  3.89045145e+03 -5.55677972e+01  3.89045145e+03 -6.15805804e+01  3.89045145e+03 -6.31665668e+01  3.89045145e+03 -6.54220938e+01 
 3.93550075e+03  3.93550075e+03  0.00000000e+00  3.93550075e+03 -5.55676910e+01  3.93550075e+03 -6.15804107e+01  3.93550075e+03 -6.31664603e+01  3.93550075e+03 -6.54220338e+01 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  3.98107171e+03 -5.55675823e+01  3.98107171e+03 -6.15802371e+01  3.98107171e+03 -6.31663513e+01  3.98107171e+03 -6.54219724e+01 
 4.02717034e+03  4.02717034e+03  0.00000000e+00  4.02717034e+03 -5.55674711e+01  4.02717034e+03 -6.15800595e+01  4.02717034e+03 -6.31662398e+01  4.02717034e+03 -6.54219095e+01 
 4.07380278e+03  4.07380278e+03  0.00000000e+00  4.07380278e+03 -5.55673573e+01  4.07380278e+03 -6.15798778e+01  4.07380278e+03 -6.31661257e+01  4.07380278e+03 -6.54218453e+01 
 4.12097519e+03  4.12097519e+03  0.00000000e+00  4.12097519e+03 -5.55672408e+01  4.12097519e+03 -6.15796918e+01  4.12097519e+03 -6.31660090e+01  4.12097519e+03 -6.54217795e+01 
 4.16869383e+03  4.16869383e+03  0.00000000e+00  4.16869383e+03 -5.55671217e+01  4.16869383e+03 -6.15795015e+01  4.16869383e+03 -6.31658895e+01  4.16869383e+03 -6.54217122e+01 
 4.21696503e+03  4.21696503e+03  0.00000000e+00  4.21696503e+03 -5.55669997e+01  4.21696503e+03 -6.15793068e+01  4.21696503e+03 -6.31657673e+01  4.21696503e+03 -6.54216433e+01 
 4.26579519e+03  4.26579519e+03  0.00000000e+00  4.26579519e+03 -5.55668750e+01  4.26579519e+03 -6.15791076e+01  4.26579519e+03 -6.31656422e+01  4.26579519e+03 -6.54215728e+01 
 4.31519077e+03  4.31519077e+03  0.00000000e+00  4.31519077e+03 -5.55667473e+01  4.31519077e+03 -6.15789037e+01  4.31519077e+03 -6.31655142e+01  4.31519077e+03 -6.54215007e+01 
 4.36515832e+03  4.36515832e+03  0.00000000e+00  4.36515832e+03 -5.55666167e+01  4.36515832e+03 -6.15786951e+01  4.36515832e+03 -6.31653833e+01  4.36515832e+03 -6.54214269e+01 
 4.41570447e+03  4.41570447e+03  0.00000000e+00  4.41570447e+03 -5.55664830e+01  4.41570447e+03 -6.15784816e+01  4.41570447e+03 -6.31652493e+01  4.41570447e+03 -6.54213513e+01 
