 5.55904257e+01  5.55904257e+01  0.00000000e+00  5.55904257e+01 -1.25720041e+02  5.55904257e+01  2.77765786e-03 
 5.62341325e+01  5.62341325e+01  0.00000000e+00  5.62341325e+01 -1.25720040e+02  5.62341325e+01  2.80982138e-03 
 5.68852931e+01  5.68852931e+01  0.00000000e+00  5.68852931e+01 -1.25720040e+02  5.68852931e+01  2.84235759e-03 
 5.75439937e+01  5.75439937e+01  0.00000000e+00  5.75439937e+01 -1.25720039e+02  5.75439937e+01  2.87527027e-03 
 5.82103218e+01  5.82103218e+01  0.00000000e+00  5.82103218e+01 -1.25720038e+02  5.82103218e+01  2.90856403e-03 
 5.88843655e+01  5.88843655e+01  0.00000000e+00  5.88843655e+01 -1.25720037e+02  5.88843655e+01  2.94224344e-03 
 5.95662144e+01  5.95662144e+01  0.00000000e+00  5.95662144e+01 -1.25720036e+02  5.95662144e+01  2.97631287e-03 
 6.02559586e+01  6.02559586e+01  0.00000000e+00  6.02559586e+01 -1.25720035e+02  6.02559586e+01  3.01077664e-03 
 6.09536897e+01  6.09536897e+01  0.00000000e+00  6.09536897e+01 -1.25720034e+02  6.09536897e+01  3.04563965e-03 
 6.16595002e+01  6.16595002e+01  0.00000000e+00  6.16595002e+01 -1.25720033e+02  6.16595002e+01  3.08090632e-03 
 6.23734835e+01  6.23734835e+01  0.00000000e+00  6.23734835e+01 -1.25720033e+02  6.23734835e+01  3.11658139e-03 
 6.30957344e+01  6.30957344e+01  0.00000000e+00  6.30957344e+01 -1.25720032e+02  6.30957344e+01  3.15266937e-03 
 6.38263486e+01  6.38263486e+01  0.00000000e+00  6.38263486e+01 -1.25720031e+02  6.38263486e+01  3.18917531e-03 
 6.45654229e+01  6.45654229e+01  0.00000000e+00  6.45654229e+01 -1.25720029e+02  6.45654229e+01  3.22610406e-03 
 6.53130553e+01  6.53130553e+01  0.00000000e+00  6.53130553e+01 -1.25720028e+02  6.53130553e+01  3.26346028e-03 
 6.60693448e+01  6.60693448e+01  0.00000000e+00  6.60693448e+01 -1.25720027e+02  6.60693448e+01  3.30124894e-03 
 6.68343918e+01  6.68343918e+01  0.00000000e+00  6.68343918e+01 -1.25720026e+02  6.68343918e+01  3.33947536e-03 
 6.76082975e+01  6.76082975e+01  0.00000000e+00  6.76082975e+01 -1.25720025e+02  6.76082975e+01  3.37814440e-03 
 6.83911647e+01  6.83911647e+01  0.00000000e+00  6.83911647e+01 -1.25720024e+02  6.83911647e+01  3.41726129e-03 
 6.91830971e+01  6.91830971e+01  0.00000000e+00  6.91830971e+01 -1.25720023e+02  6.91830971e+01  3.45683084e-03 
 6.99841996e+01  6.99841996e+01  0.00000000e+00  6.99841996e+01 -1.25720022e+02  6.99841996e+01  3.49685885e-03 
 7.07945784e+01  7.07945784e+01  0.00000000e+00  7.07945784e+01 -1.25720020e+02  7.07945784e+01  3.53735016e-03 
 7.16143410e+01  7.16143410e+01  0.00000000e+00  7.16143410e+01 -1.25720019e+02  7.16143410e+01  3.57831043e-03 
 7.24435960e+01  7.24435960e+01  0.00000000e+00  7.24435960e+01 -1.25720018e+02  7.24435960e+01  3.61974494e-03 
 7.32824533e+01  7.32824533e+01  0.00000000e+00  7.32824533e+01 -1.25720016e+02  7.32824533e+01  3.66165910e-03 
 7.41310241e+01  7.41310241e+01  0.00000000e+00  7.41310241e+01 -1.25720015e+02  7.41310241e+01  3.70405870e-03 
 7.49894209e+01  7.49894209e+01  0.00000000e+00  7.49894209e+01 -1.25720014e+02  7.49894209e+01  3.74694948e-03 
 7.58577575e+01  7.58577575e+01  0.00000000e+00  7.58577575e+01 -1.25720012e+02  7.58577575e+01  3.79033678e-03 
 7.67361489e+01  7.67361489e+01  0.00000000e+00  7.67361489e+01 -1.25720011e+02  7.67361489e+01  3.83422618e-03 
 7.76247117e+01  7.76247117e+01  0.00000000e+00  7.76247117e+01 -1.25720009e+02  7.76247117e+01  3.87862396e-03 
 7.85235635e+01  7.85235635e+01  0.00000000e+00  7.85235635e+01 -1.25720008e+02  7.85235635e+01  3.92353593e-03 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01 -1.25720006e+02  7.94328235e+01  3.96896779e-03 
 8.03526122e+01  8.03526122e+01  0.00000000e+00  8.03526122e+01 -1.25720005e+02  8.03526122e+01  4.01492585e-03 
 8.12830516e+01  8.12830516e+01  0.00000000e+00  8.12830516e+01 -1.25720003e+02  8.12830516e+01  4.06141597e-03 
 8.22242650e+01  8.22242650e+01  0.00000000e+00  8.22242650e+01 -1.25720001e+02  8.22242650e+01  4.10844449e-03 
 8.31763771e+01  8.31763771e+01  0.00000000e+00  8.31763771e+01 -1.25720000e+02  8.31763771e+01  4.15601745e-03 
 8.41395142e+01  8.41395142e+01  0.00000000e+00  8.41395142e+01 -1.25719998e+02  8.41395142e+01  4.20414125e-03 
 8.51138038e+01  8.51138038e+01  0.00000000e+00  8.51138038e+01 -1.25719996e+02  8.51138038e+01  4.25282230e-03 
 8.60993752e+01  8.60993752e+01  0.00000000e+00  8.60993752e+01 -1.25719994e+02  8.60993752e+01  4.30206714e-03 
 8.70963590e+01  8.70963590e+01  0.00000000e+00  8.70963590e+01 -1.25719992e+02  8.70963590e+01  4.35188218e-03 
