 2.50000000e-02  1.99967078e+00  2.50000000e-02  1.19980247e+00  2.50000000e-02  2.50987364e+00 
 2.60000000e-02  1.99967004e+00  2.60000000e-02  1.19980202e+00  2.60000000e-02  2.50808893e+00 
 2.70000000e-02  1.99966931e+00  2.70000000e-02  1.19980158e+00  2.70000000e-02  2.50633822e+00 
 2.80000000e-02  1.99966859e+00  2.80000000e-02  1.19980115e+00  2.80000000e-02  2.50461964e+00 
 2.90000000e-02  1.99966789e+00  2.90000000e-02  1.19980073e+00  2.90000000e-02  2.50293148e+00 
 3.00000000e-02  1.99966720e+00  3.00000000e-02  1.19980032e+00  3.00000000e-02  2.50127218e+00 
 3.10000000e-02  1.99966652e+00  3.10000000e-02  1.19979991e+00  3.10000000e-02  2.49964032e+00 
 3.20000000e-02  1.99966585e+00  3.20000000e-02  1.19979951e+00  3.20000000e-02  2.49803457e+00 
 3.30000000e-02  1.99966519e+00  3.30000000e-02  1.19979911e+00  3.30000000e-02  2.49645371e+00 
 3.40000000e-02  1.99966454e+00  3.40000000e-02  1.19979872e+00  3.40000000e-02  2.49489663e+00 
 3.50000000e-02  1.99966390e+00  3.50000000e-02  1.19979834e+00  3.50000000e-02  2.49336229e+00 
 3.60000000e-02  1.99966327e+00  3.60000000e-02  1.19979796e+00  3.60000000e-02  2.49184971e+00 
 3.70000000e-02  1.99966265e+00  3.70000000e-02  1.19979759e+00  3.70000000e-02  2.49035799e+00 
 3.80000000e-02  1.99966204e+00  3.80000000e-02  1.19979722e+00  3.80000000e-02  2.48888630e+00 
 3.90000000e-02  1.99966143e+00  3.90000000e-02  1.19979686e+00  3.90000000e-02  2.48743385e+00 
 4.00000000e-02  1.99966083e+00  4.00000000e-02  1.19979650e+00  4.00000000e-02  2.48599077e+00 
 4.10000000e-02  1.99966024e+00  4.10000000e-02  1.19979614e+00  4.10000000e-02  2.48457509e+00 
 4.20000000e-02  1.99965966e+00  4.20000000e-02  1.19979579e+00  4.20000000e-02  2.48317643e+00 
 4.30000000e-02  1.99965908e+00  4.30000000e-02  1.19979545e+00  4.30000000e-02  2.48179431e+00 
 4.40000000e-02  1.99965851e+00  4.40000000e-02  1.19979511e+00  4.40000000e-02  2.48042816e+00 
 4.50000000e-02  1.99965795e+00  4.50000000e-02  1.19979477e+00  4.50000000e-02  2.47907744e+00 
 4.60000000e-02  1.99965739e+00  4.60000000e-02  1.19979444e+00  4.60000000e-02  2.47774163e+00 
 4.70000000e-02  1.99965684e+00  4.70000000e-02  1.19979411e+00  4.70000000e-02  2.47642025e+00 
 4.80000000e-02  1.99965630e+00  4.80000000e-02  1.19979378e+00  4.80000000e-02  2.47511284e+00 
 4.90000000e-02  1.99965576e+00  4.90000000e-02  1.19979345e+00  4.90000000e-02  2.47381897e+00 
