 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  9.36247944e+01  1.25892541e+00  3.13889303e+00 
 1.27350308e+00  1.27350308e+00  0.00000000e+00  1.27350308e+00  9.36247937e+01  1.27350308e+00  3.13886177e+00 
 1.28824955e+00  1.28824955e+00  0.00000000e+00  1.28824955e+00  9.36247930e+01  1.28824955e+00  3.13883014e+00 
 1.30316678e+00  1.30316678e+00  0.00000000e+00  1.30316678e+00  9.36247923e+01  1.30316678e+00  3.13879816e+00 
 1.31825674e+00  1.31825674e+00  0.00000000e+00  1.31825674e+00  9.36247915e+01  1.31825674e+00  3.13876580e+00 
 1.33352143e+00  1.33352143e+00  0.00000000e+00  1.33352143e+00  9.36247907e+01  1.33352143e+00  3.13873306e+00 
 1.34896288e+00  1.34896288e+00  0.00000000e+00  1.34896288e+00  9.36247900e+01  1.34896288e+00  3.13869995e+00 
 1.36458314e+00  1.36458314e+00  0.00000000e+00  1.36458314e+00  9.36247891e+01  1.36458314e+00  3.13866646e+00 
 1.38038426e+00  1.38038426e+00  0.00000000e+00  1.38038426e+00  9.36247883e+01  1.38038426e+00  3.13863257e+00 
 1.39636836e+00  1.39636836e+00  0.00000000e+00  1.39636836e+00  9.36247875e+01  1.39636836e+00  3.13859830e+00 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  9.36247866e+01  1.41253754e+00  3.13856362e+00 
 1.42889396e+00  1.42889396e+00  0.00000000e+00  1.42889396e+00  9.36247857e+01  1.42889396e+00  3.13852855e+00 
 1.44543977e+00  1.44543977e+00  0.00000000e+00  1.44543977e+00  9.36247848e+01  1.44543977e+00  3.13849307e+00 
 1.46217717e+00  1.46217717e+00  0.00000000e+00  1.46217717e+00  9.36247839e+01  1.46217717e+00  3.13845718e+00 
 1.47910839e+00  1.47910839e+00  0.00000000e+00  1.47910839e+00  9.36247829e+01  1.47910839e+00  3.13842087e+00 
 1.49623566e+00  1.49623566e+00  0.00000000e+00  1.49623566e+00  9.36247819e+01  1.49623566e+00  3.13838414e+00 
 1.51356125e+00  1.51356125e+00  0.00000000e+00  1.51356125e+00  9.36247810e+01  1.51356125e+00  3.13834699e+00 
 1.53108746e+00  1.53108746e+00  0.00000000e+00  1.53108746e+00  9.36247799e+01  1.53108746e+00  3.13830941e+00 
 1.54881662e+00  1.54881662e+00  0.00000000e+00  1.54881662e+00  9.36247789e+01  1.54881662e+00  3.13827139e+00 
 1.56675107e+00  1.56675107e+00  0.00000000e+00  1.56675107e+00  9.36247778e+01  1.56675107e+00  3.13823293e+00 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  9.36247767e+01  1.58489319e+00  3.13819403e+00 
 1.60324539e+00  1.60324539e+00  0.00000000e+00  1.60324539e+00  9.36247756e+01  1.60324539e+00  3.13815467e+00 
 1.62181010e+00  1.62181010e+00  0.00000000e+00  1.62181010e+00  9.36247745e+01  1.62181010e+00  3.13811487e+00 
 1.64058977e+00  1.64058977e+00  0.00000000e+00  1.64058977e+00  9.36247733e+01  1.64058977e+00  3.13807459e+00 
 1.65958691e+00  1.65958691e+00  0.00000000e+00  1.65958691e+00  9.36247721e+01  1.65958691e+00  3.13803386e+00 
 1.67880402e+00  1.67880402e+00  0.00000000e+00  1.67880402e+00  9.36247709e+01  1.67880402e+00  3.13799265e+00 
 1.69824365e+00  1.69824365e+00  0.00000000e+00  1.69824365e+00  9.36247696e+01  1.69824365e+00  3.13795096e+00 
 1.71790839e+00  1.71790839e+00  0.00000000e+00  1.71790839e+00  9.36247683e+01  1.71790839e+00  3.13790879e+00 
 1.73780083e+00  1.73780083e+00  0.00000000e+00  1.73780083e+00  9.36247670e+01  1.73780083e+00  3.13786614e+00 
 1.75792361e+00  1.75792361e+00  0.00000000e+00  1.75792361e+00  9.36247657e+01  1.75792361e+00  3.13782299e+00 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  9.36247643e+01  1.77827941e+00  3.13777934e+00 
 1.79887092e+00  1.79887092e+00  0.00000000e+00  1.79887092e+00  9.36247629e+01  1.79887092e+00  3.13773518e+00 
 1.81970086e+00  1.81970086e+00  0.00000000e+00  1.81970086e+00  9.36247614e+01  1.81970086e+00  3.13769051e+00 
 1.84077200e+00  1.84077200e+00  0.00000000e+00  1.84077200e+00  9.36247600e+01  1.84077200e+00  3.13764533e+00 
 1.86208714e+00  1.86208714e+00  0.00000000e+00  1.86208714e+00  9.36247585e+01  1.86208714e+00  3.13759962e+00 
 1.88364909e+00  1.88364909e+00  0.00000000e+00  1.88364909e+00  9.36247569e+01  1.88364909e+00  3.13755339e+00 
 1.90546072e+00  1.90546072e+00  0.00000000e+00  1.90546072e+00  9.36247553e+01  1.90546072e+00  3.13750661e+00 
 1.92752491e+00  1.92752491e+00  0.00000000e+00  1.92752491e+00  9.36247537e+01  1.92752491e+00  3.13745930e+00 
 1.94984460e+00  1.94984460e+00  0.00000000e+00  1.94984460e+00  9.36247521e+01  1.94984460e+00  3.13741144e+00 
 1.97242274e+00  1.97242274e+00  0.00000000e+00  1.97242274e+00  9.36247504e+01  1.97242274e+00  3.13736302e+00 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  9.36247486e+01  1.99526231e+00  3.13731405e+00 
 2.01836636e+00  2.01836636e+00  0.00000000e+00  2.01836636e+00  9.36247469e+01  2.01836636e+00  3.13726450e+00 
 2.04173794e+00  2.04173794e+00  0.00000000e+00  2.04173794e+00  9.36247450e+01  2.04173794e+00  3.13721439e+00 
 2.06538016e+00  2.06538016e+00  0.00000000e+00  2.06538016e+00  9.36247432e+01  2.06538016e+00  3.13716369e+00 
 2.08929613e+00  2.08929613e+00  0.00000000e+00  2.08929613e+00  9.36247413e+01  2.08929613e+00  3.13711241e+00 
 2.11348904e+00  2.11348904e+00  0.00000000e+00  2.11348904e+00  9.36247394e+01  2.11348904e+00  3.13706053e+00 
 2.13796209e+00  2.13796209e+00  0.00000000e+00  2.13796209e+00  9.36247374e+01  2.13796209e+00  3.13700805e+00 
 2.16271852e+00  2.16271852e+00  0.00000000e+00  2.16271852e+00  9.36247353e+01  2.16271852e+00  3.13695496e+00 
 2.18776162e+00  2.18776162e+00  0.00000000e+00  2.18776162e+00  9.36247332e+01  2.18776162e+00  3.13690126e+00 
 2.21309471e+00  2.21309471e+00  0.00000000e+00  2.21309471e+00  9.36247311e+01  2.21309471e+00  3.13684694e+00 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  9.36247289e+01  2.23872114e+00  3.13679199e+00 
 2.26464431e+00  2.26464431e+00  0.00000000e+00  2.26464431e+00  9.36247267e+01  2.26464431e+00  3.13673640e+00 
 2.29086765e+00  2.29086765e+00  0.00000000e+00  2.29086765e+00  9.36247244e+01  2.29086765e+00  3.13668017e+00 
 2.31739465e+00  2.31739465e+00  0.00000000e+00  2.31739465e+00  9.36247221e+01  2.31739465e+00  3.13662328e+00 
 2.34422882e+00  2.34422882e+00  0.00000000e+00  2.34422882e+00  9.36247197e+01  2.34422882e+00  3.13656574e+00 
 2.37137371e+00  2.37137371e+00  0.00000000e+00  2.37137371e+00  9.36247172e+01  2.37137371e+00  3.13650753e+00 
 2.39883292e+00  2.39883292e+00  0.00000000e+00  2.39883292e+00  9.36247147e+01  2.39883292e+00  3.13644865e+00 
 2.42661010e+00  2.42661010e+00  0.00000000e+00  2.42661010e+00  9.36247122e+01  2.42661010e+00  3.13638909e+00 
 2.45470892e+00  2.45470892e+00  0.00000000e+00  2.45470892e+00  9.36247095e+01  2.45470892e+00  3.13632883e+00 
 2.48313311e+00  2.48313311e+00  0.00000000e+00  2.48313311e+00  9.36247069e+01  2.48313311e+00  3.13626788e+00 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  9.36247041e+01  2.51188643e+00  3.13620623e+00 
