 1.92752491e+03  1.92752491e+03  0.00000000e+00  1.92752491e+03 -1.25994454e+02  1.92752491e+03  1.55408122e+00  1.92752491e+03  4.41944547e-03 
 1.94984460e+03  1.94984460e+03  0.00000000e+00  1.94984460e+03 -1.25894534e+02  1.94984460e+03  1.55464223e+00  1.94984460e+03  4.41944547e-03 
 1.97242274e+03  1.97242274e+03  0.00000000e+00  1.97242274e+03 -1.25794611e+02  1.97242274e+03  1.55520102e+00  1.97242274e+03  4.41944547e-03 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03 -1.25694685e+02  1.99526231e+03  1.55575833e+00  1.99526231e+03  4.41944547e-03 
 2.01836636e+03  2.01836636e+03  0.00000000e+00  2.01836636e+03 -1.25594756e+02  2.01836636e+03  1.55631317e+00  2.01836636e+03  4.41944547e-03 
 2.04173794e+03  2.04173794e+03  0.00000000e+00  2.04173794e+03 -1.25494824e+02  2.04173794e+03  1.55686498e+00  2.04173794e+03  4.41944547e-03 
 2.06538016e+03  2.06538016e+03  0.00000000e+00  2.06538016e+03 -1.25394890e+02  2.06538016e+03  1.55741707e+00  2.06538016e+03  4.41944547e-03 
 2.08929613e+03  2.08929613e+03  0.00000000e+00  2.08929613e+03 -1.25294952e+02  2.08929613e+03  1.55796588e+00  2.08929613e+03  4.41944547e-03 
 2.11348904e+03  2.11348904e+03  0.00000000e+00  2.11348904e+03 -1.25195012e+02  2.11348904e+03  1.55851298e+00  2.11348904e+03  4.41944547e-03 
 2.13796209e+03  2.13796209e+03  0.00000000e+00  2.13796209e+03 -1.25095069e+02  2.13796209e+03  1.55905906e+00  2.13796209e+03  4.41944547e-03 
 2.16271852e+03  2.16271852e+03  0.00000000e+00  2.16271852e+03 -1.24995123e+02  2.16271852e+03  1.55960395e+00  2.16271852e+03  4.41944548e-03 
 2.18776162e+03  2.18776162e+03  0.00000000e+00  2.18776162e+03 -1.24895175e+02  2.18776162e+03  1.56014669e+00  2.18776162e+03  4.41944548e-03 
 2.21309471e+03  2.21309471e+03  0.00000000e+00  2.21309471e+03 -1.24795224e+02  2.21309471e+03  1.56068836e+00  2.21309471e+03  4.41944548e-03 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03 -1.24695270e+02  2.23872114e+03  1.56122839e+00  2.23872114e+03  4.41944548e-03 
 2.26464431e+03  2.26464431e+03  0.00000000e+00  2.26464431e+03 -1.24595313e+02  2.26464431e+03  1.56176781e+00  2.26464431e+03  4.41944548e-03 
 2.29086765e+03  2.29086765e+03  0.00000000e+00  2.29086765e+03 -1.24495354e+02  2.29086765e+03  1.56230454e+00  2.29086765e+03  4.41944548e-03 
 2.31739465e+03  2.31739465e+03  0.00000000e+00  2.31739465e+03 -1.24395393e+02  2.31739465e+03  1.56284185e+00  2.31739465e+03  4.41944548e-03 
 2.34422882e+03  2.34422882e+03  0.00000000e+00  2.34422882e+03 -1.24295428e+02  2.34422882e+03  1.56337767e+00  2.34422882e+03  4.41944548e-03 
 2.37137371e+03  2.37137371e+03  0.00000000e+00  2.37137371e+03 -1.24195461e+02  2.37137371e+03  1.56391149e+00  2.37137371e+03  4.41944548e-03 
 2.39883292e+03  2.39883292e+03  0.00000000e+00  2.39883292e+03 -1.24095492e+02  2.39883292e+03  1.56444609e+00  2.39883292e+03  4.41944549e-03 
 2.42661010e+03  2.42661010e+03  0.00000000e+00  2.42661010e+03 -1.23995520e+02  2.42661010e+03  1.56497871e+00  2.42661010e+03  4.41944549e-03 
 2.45470892e+03  2.45470892e+03  0.00000000e+00  2.45470892e+03 -1.23895546e+02  2.45470892e+03  1.56551066e+00  2.45470892e+03  4.41944549e-03 
 2.48313311e+03  2.48313311e+03  0.00000000e+00  2.48313311e+03 -1.23795569e+02  2.48313311e+03  1.56604211e+00  2.48313311e+03  4.41944549e-03 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03 -1.23695590e+02  2.51188643e+03  1.56657322e+00  2.51188643e+03  4.41944549e-03 
