 7.82800000e-08  7.82800000e-08  7.82800000e-08  3.28967444e+00  7.82800000e-08  3.09994688e+00  7.82800000e-08  1.19997944e+00  7.82800000e-08  2.70554829e+00  7.82800000e-08  5.23166267e-01  7.82800000e-08 -8.68440518e-05 
 7.92800000e-08  7.92800000e-08  7.92800000e-08  3.28970222e+00  7.92800000e-08  3.09993101e+00  7.92800000e-08  1.19997330e+00  7.92800000e-08  2.70557574e+00  7.92800000e-08  5.24193490e-01  7.92800000e-08 -9.15700291e-05 
 8.02800000e-08  8.02800000e-08  8.02800000e-08  3.28973000e+00  8.02800000e-08  3.09991608e+00  8.02800000e-08  1.19996752e+00  8.02800000e-08  2.70560309e+00  8.02800000e-08  5.25577986e-01  8.02800000e-08 -9.48643718e-05 
 8.12800000e-08  8.12800000e-08  8.12800000e-08  3.28975778e+00  8.12800000e-08  3.09990230e+00  8.12800000e-08  1.19996218e+00  8.12800000e-08  2.70563036e+00  8.12800000e-08  5.27295182e-01  8.12800000e-08 -9.66919661e-05 
 8.22800000e-08  8.22800000e-08  8.22800000e-08  3.28978556e+00  8.22800000e-08  3.09988988e+00  8.22800000e-08  1.19995737e+00  8.22800000e-08  2.70565755e+00  8.22800000e-08  5.29315729e-01  8.22800000e-08 -9.70402150e-05 
 8.32800000e-08  8.32800000e-08  8.32800000e-08  3.28981333e+00  8.32800000e-08  3.09987897e+00  8.32800000e-08  1.19995315e+00  8.32800000e-08  2.70568468e+00  8.32800000e-08  5.31605999e-01  8.32800000e-08 -9.59189988e-05 
 8.42800000e-08  8.42800000e-08  8.42800000e-08  3.28984111e+00  8.42800000e-08  3.09986974e+00  8.42800000e-08  1.19994958e+00  8.42800000e-08  2.70571175e+00  8.42800000e-08  5.34128631e-01  8.42800000e-08 -9.33602961e-05 
 8.52800000e-08  8.52800000e-08  8.52800000e-08  3.28986889e+00  8.52800000e-08  3.09986230e+00  8.52800000e-08  1.19994670e+00  8.52800000e-08  2.70573877e+00  8.52800000e-08  5.36843139e-01  8.52800000e-08 -8.94174748e-05 
 8.62800000e-08  8.62800000e-08  8.62800000e-08  3.28989667e+00  8.62800000e-08  3.09985675e+00  8.62800000e-08  1.19994455e+00  8.62800000e-08  2.70576576e+00  8.62800000e-08  5.39706550e-01  8.62800000e-08 -8.41642667e-05 
 8.72800000e-08  8.72800000e-08  8.72800000e-08  3.28992444e+00  8.72800000e-08  3.09985315e+00  8.72800000e-08  1.19994316e+00  8.72800000e-08  2.70579274e+00  8.72800000e-08  5.42674084e-01  8.72800000e-08 -7.76934460e-05 
 8.82800000e-08  8.82800000e-08  8.82800000e-08  3.28995222e+00  8.82800000e-08  3.09985154e+00  8.82800000e-08  1.19994253e+00  8.82800000e-08  2.70581970e+00  8.82800000e-08  5.45699846e-01  8.82800000e-08 -7.01152319e-05 
 8.92800000e-08  8.92800000e-08  8.92800000e-08  3.28998000e+00  8.92800000e-08  3.09985193e+00  8.92800000e-08  1.19994268e+00  8.92800000e-08  2.70584666e+00  8.92800000e-08  5.48737531e-01  8.92800000e-08 -6.15554458e-05 
 9.02800000e-08  9.02800000e-08  9.02800000e-08  3.29000778e+00  9.02800000e-08  3.09985427e+00  9.02800000e-08  1.19994359e+00  9.02800000e-08  2.70587365e+00  9.02800000e-08  5.51741128e-01  9.02800000e-08 -5.21534497e-05 
 9.12800000e-08  9.12800000e-08  9.12800000e-08  3.29003556e+00  9.12800000e-08  3.09985853e+00  9.12800000e-08  1.19994524e+00  9.12800000e-08  2.70590066e+00  9.12800000e-08  5.54665614e-01  9.12800000e-08 -4.20599026e-05 
 9.22800000e-08  9.22800000e-08  9.22800000e-08  3.29006333e+00  9.22800000e-08  3.09986462e+00  9.22800000e-08  1.19994759e+00  9.22800000e-08  2.70592772e+00  9.22800000e-08  5.57467620e-01  9.22800000e-08 -3.14343680e-05 
 9.32800000e-08  9.32800000e-08  9.32800000e-08  3.29009111e+00  9.32800000e-08  3.09987242e+00  9.32800000e-08  1.19995061e+00  9.32800000e-08  2.70595482e+00  9.32800000e-08  5.60106072e-01  9.32800000e-08 -2.04428123e-05 
 9.42800000e-08  9.42800000e-08  9.42800000e-08  3.29011889e+00  9.42800000e-08  3.09988179e+00  9.42800000e-08  1.19995424e+00  9.42800000e-08  2.70598199e+00  9.42800000e-08  5.62542789e-01  9.42800000e-08 -9.25503134e-06 
 9.52800000e-08  9.52800000e-08  9.52800000e-08  3.29014667e+00  9.52800000e-08  3.09989260e+00  9.52800000e-08  1.19995842e+00  9.52800000e-08  2.70600922e+00  9.52800000e-08  5.64743028e-01  9.52800000e-08  1.95795439e-06 
 9.62800000e-08  9.62800000e-08  9.62800000e-08  3.29017444e+00  9.62800000e-08  3.09990464e+00  9.62800000e-08  1.19996309e+00  9.62800000e-08  2.70603654e+00  9.62800000e-08  5.66675973e-01  9.62800000e-08  1.30264960e-05 
 9.72800000e-08  9.72800000e-08  9.72800000e-08  3.29020222e+00  9.72800000e-08  3.09991774e+00  9.72800000e-08  1.19996816e+00  9.72800000e-08  2.70606394e+00  9.72800000e-08  5.68315163e-01  9.72800000e-08  2.37848654e-05 
 9.82800000e-08  9.82800000e-08  9.82800000e-08  3.29023000e+00  9.82800000e-08  3.09993167e+00  9.82800000e-08  1.19997355e+00  9.82800000e-08  2.70609142e+00  9.82800000e-08  5.69638845e-01  9.82800000e-08  3.40737189e-05 
 9.92800000e-08  9.92800000e-08  9.92800000e-08  3.29025778e+00  9.92800000e-08  3.09994623e+00  9.92800000e-08  1.19997919e+00  9.92800000e-08  2.70611900e+00  9.92800000e-08  5.70630256e-01  9.92800000e-08  4.37424393e-05 
 1.00280000e-07  1.00280000e-07  1.00280000e-07  3.29028556e+00  1.00280000e-07  3.09996118e+00  1.00280000e-07  1.19998497e+00  1.00280000e-07  2.70614668e+00  1.00280000e-07  5.71277823e-01  1.00280000e-07  5.26513217e-05 
